loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
5923,4585,1996-10-10,64656,48,1347.0,C,27,monthly,124.0,76549,60649.0,15900.0,0.0,0.0,313.0,0.0,0.0,0,12,4600.0,0.0,0.0,0.0,142.0,76236,9,60336.0,15900.0,44749,M,52,55.0,2,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
5930,4616,1998-01-12,66696,24,2779.0,C,1,monthly,110.0,173770,120595.0,53175.0,12260.0,0.0,464.0,15.0,0.0,0,16,42475.0,12260.0,0.0,15.0,277.0,161031,11,120131.0,40900.0,67421,M,23,23.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
5931,4618,1997-03-17,66696,24,2779.0,D,3,monthly,239.0,540041,276296.0,263745.0,38000.0,0.0,1090.0,45.0,0.0,0,43,17315.0,14200.0,0.0,15.0,104.0,500906,30,275206.0,225700.0,12552,F,33,33.0,1,0,0,0,75232,0.41700000000000004,8980,111,2.0549999999999997,2818.5
5932,4626,1997-06-18,33348,12,2779.0,A,9,monthly,368.0,738250,377709.0,360541.0,0.0,0.0,1772.0,150.0,0.0,0,63,15615.0,0.0,0.0,15.0,110.0,736328,42,375937.0,360391.0,17172,F,29,29.0,1,0,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
5933,4631,1997-12-13,87528,24,3647.0,C,77,after_transaction,366.0,505511,290164.0,215347.0,0.0,0.0,1798.0,700.0,0.0,0,57,24400.0,0.0,0.0,100.0,238.0,503013,39,288366.0,214647.0,74816,M,48,47.5,2,1,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
5938,4650,1996-08-25,402000,60,6700.0,C,4,monthly,315.0,163616,90423.0,73193.0,2770.0,0.0,819.0,75.0,0.0,0,54,10197.0,554.0,0.0,15.0,65.0,159952,35,89604.0,70348.0,17232,M,19,19.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
5940,4660,1997-05-28,106944,24,4456.0,C,63,monthly,145.0,264220,159133.0,105087.0,2121.0,437.0,933.0,0.0,0.0,0,18,57287.0,2121.0,437.0,0.0,324.0,260729,12,158200.0,102529.0,54046,F,46,46.0,1,0,0,0,86513,0.505,8288,110,4.109999999999999,1511.0
5942,4681,1997-03-15,162624,48,3388.0,C,70,monthly,585.0,852289,445850.0,406439.0,80256.0,0.0,3098.0,225.0,0.0,0,134,12746.0,5016.0,0.0,15.0,121.0,768710,84,442752.0,325958.0,39415,F,42,42.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
5953,4715,1997-03-14,97176,24,4049.0,C,8,monthly,137.0,414756,253349.0,161407.0,0.0,0.0,725.0,0.0,0.0,0,16,54507.0,0.0,0.0,0.0,229.0,414031,12,252624.0,161407.0,91941,F,44,44.0,1,1,0,0,112065,0.6940000000000001,11277,127,1.3199999999999998,5083.0
5956,4725,1997-11-04,168264,36,4674.0,C,73,monthly,204.0,340067,183813.0,156254.0,26924.0,0.0,820.0,30.0,0.0,0,25,30677.0,13462.0,0.0,15.0,122.0,312293,15,182993.0,129300.0,27575,M,49,49.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
5959,4727,1995-08-11,107640,24,4485.0,A,2,monthly,179.0,402238,233782.0,168456.0,3580.0,0.0,859.0,15.0,0.0,0,23,50156.0,3580.0,0.0,15.0,155.0,397784,16,232923.0,164861.0,65325,F,40,40.0,1,0,0,0,88884,0.467,8507,132,1.725,2416.5
5963,4746,1997-09-07,204780,60,3413.0,C,54,monthly,198.0,376085,232748.0,143337.0,0.0,0.0,1172.0,15.0,0.0,0,23,89937.0,0.0,0.0,15.0,223.0,374898,16,231576.0,143322.0,89411,M,46,46.0,1,1,0,0,387570,1.0,9897,140,1.78,18708.5
5970,4774,1995-07-09,465072,48,9689.0,C,66,monthly,541.0,883698,460423.0,423275.0,79100.0,0.0,1804.0,195.0,0.0,0,103,26215.0,0.0,0.0,15.0,92.0,802599,60,458619.0,343980.0,37152,M,51,54.5,2,0,0,0,125832,0.483,8512,102,3.81,2175.0
5973,4784,1997-11-24,219456,48,4572.0,C,46,monthly,108.0,160324,118724.0,41600.0,0.0,0.0,544.0,0.0,0.0,0,11,20100.0,0.0,0.0,0.0,264.0,159780,8,118180.0,41600.0,77124,F,39,41.5,2,0,0,0,112709,0.735,8369,117,2.005,2736.0
5976,4794,1997-12-27,465504,48,9698.0,D,72,monthly,374.0,439235,228254.0,210981.0,15376.0,25136.0,1084.0,105.0,0.0,0,86,28462.0,1922.0,3142.0,15.0,104.0,397534,52,227170.0,170364.0,17274,M,37,37.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
5977,4803,1997-02-25,59136,48,1232.0,C,26,monthly,262.0,103259,62999.0,40260.0,0.0,0.0,768.0,60.0,0.0,0,44,2315.0,0.0,0.0,15.0,86.0,102431,32,62231.0,40200.0,22740,F,20,20.0,1,0,0,0,170449,1.0,10787,131,2.8449999999999998,6151.0
5980,4825,1995-08-18,21396,12,1783.0,A,15,monthly,440.0,362271,193525.0,168746.0,0.0,0.0,1793.0,150.0,0.0,0,78,21390.0,0.0,0.0,15.0,137.0,360328,54,191732.0,168596.0,24782,M,31,27.5,2,0,0,0,58796,0.519,9045,124,3.35,1862.0
5988,4851,1996-08-22,141648,24,5902.0,A,52,monthly,200.0,253912,171312.0,82600.0,0.0,0.0,755.0,0.0,0.0,0,18,57500.0,0.0,0.0,0.0,265.0,253157,13,170557.0,82600.0,88710,M,47,50.5,2,0,0,0,139012,0.619,8363,108,2.995,2681.5
5989,4852,1996-03-04,213300,36,5925.0,C,47,monthly,326.0,220085,123705.0,96380.0,23970.0,0.0,1205.0,90.0,0.0,0,59,10709.0,4794.0,0.0,15.0,106.0,194820,38,122500.0,72320.0,27341,M,35,35.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
5991,4858,1998-07-27,335184,48,6983.0,D,67,monthly,401.0,1165814,591107.0,574707.0,0.0,0.0,3907.0,120.0,11.0,2,88,25826.0,0.0,0.0,15.0,124.0,1161776,54,587200.0,574576.0,16401,F,21,21.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
5992,4863,1997-03-18,76080,12,6340.0,A,5,monthly,371.0,927503,499212.0,428291.0,26400.0,0.0,2066.0,105.0,0.0,0,81,20051.0,3300.0,0.0,15.0,195.0,898932,55,497146.0,401786.0,70924,F,20,20.0,1,0,0,1,95616,0.514,9307,118,4.115,2828.0
5997,4894,1993-11-04,117024,24,4876.0,A,14,monthly,137.0,183594,118394.0,65200.0,0.0,0.0,574.0,0.0,0.0,0,13,24000.0,0.0,0.0,0.0,208.0,183020,9,117820.0,65200.0,53194,M,64,64.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
5999,4907,1996-01-03,98832,48,2059.0,C,42,monthly,696.0,775640,401402.0,374238.0,70884.0,6175.0,3275.0,285.0,0.0,0,177,22911.0,3938.0,325.0,15.0,140.0,695021,98,398127.0,296894.0,27184,F,29,29.0,1,0,0,0,95907,0.591,8388,87,2.67,1663.0
6004,4937,1994-07-23,143904,24,5996.0,A,12,monthly,518.0,1278008,658169.0,619839.0,42992.0,0.0,3285.0,225.0,0.0,0,139,40184.0,2687.0,0.0,15.0,321.0,1231506,91,654884.0,576622.0,38336,M,48,48.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
6006,4948,1996-11-15,359760,60,5996.0,C,43,monthly,475.0,387954,213956.0,173998.0,18840.0,0.0,964.0,60.0,0.0,0,48,12325.0,4710.0,0.0,15.0,55.0,368090,32,212992.0,155098.0,39959,M,20,20.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
6007,4949,1997-08-30,289920,48,6040.0,C,33,monthly,320.0,747309,400934.0,346375.0,0.0,0.0,1906.0,75.0,0.0,0,45,23715.0,0.0,0.0,15.0,180.0,745328,31,399028.0,346300.0,54561,F,55,55.0,1,0,1,0,133777,0.847,8705,116,6.655,4754.5
6010,4969,1997-03-06,150180,60,2503.0,C,60,weekly,199.0,230248,154739.0,75509.0,8309.0,0.0,590.0,0.0,0.0,0,16,43309.0,8309.0,0.0,0.0,284.0,221349,12,154149.0,67200.0,79230,M,62,62.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
6011,4981,1996-11-28,179328,48,3736.0,C,54,monthly,311.0,464665,250370.0,214295.0,29580.0,0.0,1447.0,75.0,0.0,0,52,26285.0,4930.0,0.0,15.0,178.0,433563,32,248923.0,184640.0,36075,M,26,26.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6012,4994,1996-08-03,258444,36,7179.0,C,1,weekly,205.0,138892,96392.0,42500.0,0.0,0.0,1080.0,0.0,0.0,0,16,11500.0,0.0,0.0,0.0,206.0,137812,11,95312.0,42500.0,53892,M,33,33.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6013,4995,1996-02-03,128988,36,3583.0,D,20,weekly,551.0,620140,314911.0,305229.0,0.0,0.0,2605.0,300.0,0.0,1,82,35130.0,0.0,0.0,30.0,95.0,617235,53,312306.0,304929.0,9710,M,60,60.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
6014,4999,1997-05-18,165168,36,4588.0,C,1,monthly,461.0,859600,442629.0,416971.0,77308.0,0.0,1834.0,150.0,0.0,0,97,31670.0,7028.0,0.0,15.0,113.0,780308,62,440795.0,339513.0,25660,F,41,38.5,2,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6015,5001,1996-11-09,110112,24,4588.0,A,53,monthly,330.0,1413249,760052.0,653197.0,55752.0,0.0,2691.0,105.0,0.0,0,82,113707.0,9292.0,0.0,15.0,300.0,1354701,59,757361.0,597340.0,106858,M,36,36.0,1,0,0,0,107911,0.509,8240,99,3.0300000000000002,1876.5
6019,5033,1996-07-25,11400,12,950.0,A,54,monthly,357.0,187438,107627.0,79811.0,14560.0,17568.0,1199.0,105.0,0.0,0,77,7685.0,1820.0,2196.0,15.0,119.0,154006,43,106428.0,47578.0,27820,F,19,19.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6027,5066,1996-02-10,61656,24,2569.0,B,13,weekly,167.0,192096,125896.0,66200.0,0.0,0.0,476.0,0.0,0.0,0,12,13800.0,0.0,0.0,0.0,241.0,191620,9,125420.0,66200.0,59696,F,46,46.0,1,0,0,0,53921,0.413,8598,123,2.98,1736.0
6028,5072,1997-02-09,317520,60,5292.0,C,6,monthly,303.0,495225,266951.0,228274.0,9315.0,6390.0,2303.0,90.0,0.0,0,73,36857.0,1863.0,1065.0,15.0,231.0,477127,46,264648.0,212479.0,38679,F,31,31.0,1,0,0,0,77963,0.515,8546,126,3.46,2880.0
6037,5118,1997-05-04,53232,48,1109.0,C,72,monthly,638.0,410179,222893.0,187286.0,52615.0,0.0,2689.0,255.0,0.0,0,150,4956.0,3095.0,0.0,15.0,140.0,354620,95,220204.0,134416.0,35627,M,35,35.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
6038,5120,1994-08-10,323472,48,6739.0,A,1,monthly,415.0,708058,388618.0,319440.0,15040.0,0.0,1691.0,90.0,0.0,0,57,55723.0,3008.0,0.0,15.0,230.0,691237,37,386927.0,304310.0,72386,F,59,59.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6043,5126,1996-01-11,20352,48,424.0,C,58,monthly,283.0,173270,97275.0,75995.0,21040.0,0.0,1215.0,75.0,0.0,0,48,19543.0,4208.0,0.0,15.0,144.0,150940,29,96060.0,54880.0,21282,F,51,49.0,2,0,0,0,109164,0.636,8757,96,3.625,2341.5
6044,5133,1998-01-27,57060,12,4755.0,C,68,weekly,415.0,809237,442841.0,366396.0,2002.0,27391.0,2453.0,210.0,0.0,0,86,78241.0,286.0,3913.0,30.0,157.0,777181,52,440388.0,336793.0,76442,M,56,56.0,1,1,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
6052,5164,1998-03-23,22356,36,621.0,C,5,monthly,314.0,159845,88528.0,71317.0,29827.0,0.0,1024.0,90.0,0.0,0,54,8576.0,4261.0,0.0,15.0,81.0,128904,31,87504.0,41400.0,17214,M,59,59.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
6054,5180,1998-07-16,58764,12,4897.0,C,54,monthly,507.0,315047,185109.0,129938.0,0.0,0.0,1758.0,15.0,0.0,0,34,47838.0,0.0,0.0,15.0,248.0,313274,21,183351.0,129923.0,55172,F,53,55.5,2,1,0,0,387570,1.0,9897,140,1.78,18708.5
6055,5181,1997-04-28,399120,60,6652.0,C,75,monthly,450.0,510516,264548.0,245968.0,0.0,0.0,1965.0,90.0,0.0,0,60,4715.0,0.0,0.0,15.0,110.0,508461,43,262583.0,245878.0,18582,F,57,57.0,1,0,0,0,138032,0.6459999999999999,8819,99,5.48,4284.0
6059,5196,1997-12-28,79824,12,6652.0,A,13,weekly,182.0,448080,243075.0,205005.0,23715.0,0.0,796.0,90.0,0.0,0,31,22735.0,7905.0,0.0,30.0,173.0,423479,20,242279.0,181200.0,38070,M,43,43.0,1,1,0,0,53921,0.413,8598,123,2.98,1736.0
6063,5213,1996-04-25,320976,48,6687.0,D,1,monthly,251.0,754699,400580.0,354119.0,0.0,0.0,2511.0,45.0,0.0,0,50,48749.0,0.0,0.0,15.0,336.0,752143,33,398069.0,354074.0,46462,M,63,63.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6064,5215,1994-08-04,14628,12,1219.0,A,55,monthly,399.0,417496,226199.0,191297.0,16.0,2976.0,1780.0,135.0,0.0,0,102,14874.0,2.0,372.0,15.0,161.0,412589,64,224419.0,188170.0,34917,F,50,50.0,1,1,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
6066,5228,1994-07-11,173808,24,7242.0,A,77,after_transaction,383.0,1304745,699589.0,605156.0,0.0,0.0,3054.0,800.0,0.0,0,75,55404.0,0.0,0.0,100.0,340.0,1300891,55,696535.0,604356.0,94432,F,42,45.5,2,0,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
6072,5256,1994-05-10,193968,36,5388.0,A,72,after_transaction,197.0,491579,286179.0,205400.0,0.0,0.0,1553.0,100.0,0.0,0,29,118900.0,0.0,0.0,100.0,746.0,489926,20,284626.0,205300.0,80780,M,27,27.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
6073,5263,1996-11-12,276300,60,4605.0,C,64,monthly,487.0,285644,156609.0,129035.0,43450.0,0.0,1608.0,165.0,0.0,0,92,8765.0,3950.0,0.0,15.0,131.0,240421,55,155001.0,85420.0,27578,M,23,23.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6075,5267,1997-11-26,129312,24,5388.0,D,4,monthly,684.0,1905946,988728.0,917218.0,0.0,0.0,3534.0,315.0,34.0,2,152,59215.0,0.0,0.0,15.0,151.0,1902063,107,985194.0,916869.0,71517,F,26,26.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
6076,5269,1997-02-02,117420,60,1957.0,C,49,monthly,213.0,296442,160491.0,135951.0,1586.0,0.0,1323.0,45.0,0.0,0,43,44168.0,793.0,0.0,15.0,149.0,293488,31,159168.0,134320.0,24554,M,33,33.0,1,0,0,0,75685,0.608,8208,155,2.03,1891.5
6077,5270,1993-11-22,79608,24,3317.0,A,44,monthly,313.0,932821,518282.0,414539.0,0.0,0.0,2868.0,90.0,0.0,0,53,37215.0,0.0,0.0,15.0,374.0,929863,37,515414.0,414449.0,103746,M,29,29.0,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
6078,5283,1998-09-09,170832,48,3559.0,C,15,monthly,356.0,1039519,545821.0,493698.0,67543.0,0.0,2457.0,105.0,0.0,0,65,58164.0,9649.0,0.0,15.0,261.0,969414,40,543364.0,426050.0,52140,M,29,29.0,1,0,0,0,58796,0.519,9045,124,3.35,1862.0
6083,5305,1998-03-31,240528,48,5011.0,C,47,monthly,561.0,1177645,594031.0,583614.0,0.0,0.0,2726.0,195.0,0.0,0,91,44695.0,0.0,0.0,15.0,126.0,1174724,61,591305.0,583419.0,10422,M,43,43.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
6087,5313,1994-02-27,300660,60,5011.0,C,40,monthly,304.0,682610,358264.0,324346.0,28955.0,4790.0,1295.0,75.0,0.0,0,66,24431.0,5791.0,958.0,15.0,82.0,647495,42,356969.0,290526.0,33919,M,49,49.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
6088,5317,1997-03-07,90180,36,2505.0,C,28,monthly,138.0,110765,73665.0,37100.0,0.0,0.0,434.0,0.0,0.0,0,13,15400.0,0.0,0.0,0.0,152.0,110331,9,73231.0,37100.0,36566,M,39,39.0,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
6095,5358,1997-01-24,68340,60,1139.0,C,4,monthly,617.0,1030894,538524.0,492370.0,137865.0,0.0,3224.0,225.0,0.0,0,114,24606.0,9191.0,0.0,15.0,190.0,889580,65,535300.0,354280.0,46157,M,46,46.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
6097,5362,1997-08-21,202848,48,4226.0,C,76,weekly,349.0,664414,349109.0,315305.0,51304.0,0.0,1955.0,210.0,0.0,0,74,18790.0,6413.0,0.0,30.0,100.0,610945,48,347154.0,263791.0,33802,F,59,62.0,2,0,0,0,127369,0.512,8369,107,5.29,3271.5
6103,5385,1994-04-07,149340,60,2489.0,C,44,weekly,321.0,323613,173576.0,150037.0,52524.0,0.0,1080.0,180.0,0.0,0,56,11284.0,8754.0,0.0,30.0,92.0,269829,34,172496.0,97333.0,23568,M,36,36.0,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
6104,5395,1997-09-05,158184,36,4394.0,C,47,monthly,497.0,781726,405271.0,376455.0,0.0,0.0,2964.0,225.0,0.0,0,95,5415.0,0.0,0.0,15.0,122.0,778537,63,402307.0,376230.0,28834,M,46,46.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
6109,5422,1996-06-03,368880,60,6148.0,C,66,monthly,590.0,2106492,1106100.0,1000392.0,13312.0,22960.0,4537.0,255.0,0.0,0,182,87502.0,832.0,1435.0,15.0,299.0,2065428,113,1101563.0,963865.0,105727,M,25,23.0,2,0,0,0,125832,0.483,8512,102,3.81,2175.0
6111,5428,1993-09-24,174744,24,7281.0,B,24,monthly,163.0,369855,213997.0,155858.0,18600.0,0.0,847.0,45.0,0.0,0,32,13094.0,4700.0,0.0,15.0,86.0,350363,20,213150.0,137213.0,58141,F,51,51.0,1,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
6112,5442,1994-06-17,174744,24,7281.0,B,34,monthly,452.0,870330,438628.0,431702.0,113540.0,14238.0,1633.0,210.0,1.0,3,118,11212.0,8110.0,1017.0,15.0,33.0,740708,58,436995.0,303713.0,6931,F,21,21.0,1,0,0,1,125236,0.877,9675,100,7.04,5256.5
6113,5445,1997-10-01,78696,36,2186.0,C,72,monthly,224.0,172929,104611.0,68318.0,2055.0,1872.0,941.0,45.0,0.0,0,41,6737.0,685.0,624.0,30.0,315.0,168016,25,103670.0,64346.0,36308,F,28,28.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
6118,5477,1997-10-04,349392,48,7279.0,C,57,monthly,657.0,1831514,947772.0,883742.0,101472.0,0.0,5094.0,255.0,0.0,0,145,123357.0,6342.0,0.0,15.0,321.0,1724693,90,942678.0,782015.0,64050,M,45,45.0,1,1,0,0,161954,0.48,8720,116,4.1,3690.0
6120,5481,1994-09-11,209184,48,4358.0,A,52,monthly,391.0,981802,513027.0,468775.0,0.0,0.0,2007.0,120.0,0.0,0,68,56799.0,0.0,0.0,15.0,170.0,979675,48,511020.0,468655.0,44255,M,46,46.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
6130,5541,1996-07-18,32640,48,680.0,C,43,monthly,482.0,296691,157744.0,138947.0,34254.0,0.0,1643.0,165.0,0.0,0,107,29977.0,3114.0,0.0,15.0,128.0,260629,70,156101.0,104528.0,18800,M,57,57.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
6136,5572,1998-04-19,140880,60,2348.0,C,15,monthly,251.0,465069,239414.0,225655.0,45256.0,0.0,2084.0,60.0,0.0,0,43,16529.0,11314.0,0.0,15.0,90.0,417669,27,237330.0,180339.0,13759,M,42,42.0,1,0,0,0,58796,0.519,9045,124,3.35,1862.0
6137,5574,1996-04-10,44628,12,3719.0,A,13,weekly,636.0,2078761,1079601.0,999160.0,190048.0,0.0,3726.0,480.0,0.0,0,146,49729.0,11878.0,0.0,30.0,240.0,1884507,94,1075875.0,808632.0,80440,M,56,56.0,1,0,0,0,53921,0.413,8598,123,2.98,1736.0
6142,5591,1997-01-21,221880,60,3698.0,C,9,monthly,311.0,456590,247751.0,208839.0,1938.0,2070.0,1495.0,75.0,0.0,0,71,18757.0,323.0,345.0,15.0,173.0,451012,45,246256.0,204756.0,38913,F,56,54.5,2,0,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
6144,5593,1996-08-09,44376,12,3698.0,A,15,monthly,164.0,597964,333102.0,264862.0,24196.0,0.0,971.0,45.0,0.0,0,39,108827.0,6049.0,0.0,15.0,253.0,572752,27,332131.0,240621.0,68242,M,37,37.0,1,1,0,0,58796,0.519,9045,124,3.35,1862.0
6147,5602,1997-12-28,177504,48,3698.0,C,19,after_transaction,536.0,830917,425450.0,405467.0,0.0,0.0,2748.0,1600.0,0.0,0,86,2900.0,0.0,0.0,100.0,82.0,826569,53,422702.0,403867.0,19981,M,55,55.0,1,1,0,0,51428,0.527,8402,120,3.54,1049.0
6150,5622,1994-11-02,83016,12,6918.0,A,70,monthly,632.0,2629263,1348332.0,1280931.0,113886.0,0.0,5665.0,270.0,0.0,0,196,41915.0,6327.0,0.0,15.0,303.0,2509442,139,1342667.0,1166775.0,93620,M,20,20.0,1,0,0,1,285387,0.899,10177,81,7.175,9993.0
6151,5628,1995-04-25,225420,60,3757.0,C,61,monthly,312.0,278072,155237.0,122835.0,0.0,0.0,1048.0,75.0,0.0,0,51,10915.0,0.0,0.0,15.0,118.0,276949,37,154189.0,122760.0,32403,F,51,51.0,1,0,0,0,117897,0.5379999999999999,8814,107,5.220000000000001,2085.5
6153,5632,1995-07-25,285600,60,4760.0,C,5,weekly,252.0,510175,269185.0,240990.0,0.0,0.0,1201.0,180.0,0.0,0,49,40567.0,0.0,0.0,30.0,221.0,508794,36,267984.0,240810.0,28194,F,19,18.5,2,0,0,0,95616,0.514,9307,118,4.115,2828.0
6157,5650,1995-07-10,98592,24,4108.0,A,10,after_transaction,183.0,280992,162432.0,118560.0,21060.0,0.0,1307.0,200.0,0.0,0,26,35130.0,10530.0,0.0,100.0,288.0,258425,16,161125.0,97300.0,43872,F,36,36.0,1,0,0,0,92084,0.467,10124,141,0.52,4063.0
6168,5698,1998-11-21,99216,36,2756.0,C,1,monthly,443.0,1090572,560690.0,529882.0,91080.0,0.0,3179.0,120.0,0.0,0,86,13535.0,10120.0,0.0,15.0,182.0,996193,55,557511.0,438682.0,30811,F,48,51.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6169,5700,1995-03-16,103680,60,1728.0,D,42,monthly,604.0,424713,227468.0,197245.0,0.0,0.0,2144.0,225.0,0.0,0,109,9015.0,0.0,0.0,15.0,99.0,422344,75,225324.0,197020.0,30228,M,28,28.0,1,0,0,0,95907,0.591,8388,87,2.67,1663.0
6173,5724,1997-01-08,232560,48,4845.0,C,14,after_transaction,630.0,1270260,658007.0,612253.0,43072.0,4215.0,3567.0,1600.0,0.0,0,176,38454.0,2692.0,281.0,100.0,221.0,1217806,109,654440.0,563366.0,45754,F,60,60.0,1,0,0,0,177686,0.748,10045,135,1.555,6449.5
6175,5735,1996-02-21,290700,60,4845.0,D,52,monthly,392.0,1427463,719517.0,707946.0,0.0,0.0,2981.0,180.0,10.0,1,100,12625.0,0.0,0.0,15.0,21.0,1424292,74,716536.0,707756.0,11575,F,40,40.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
6178,5742,1995-12-16,232560,48,4845.0,C,74,after_transaction,164.0,352802,197023.0,155779.0,0.0,0.0,1342.0,300.0,0.0,0,27,43579.0,0.0,0.0,100.0,350.0,351160,19,195681.0,155479.0,41244,F,29,29.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6185,5774,1995-11-28,31176,24,1299.0,A,1,monthly,173.0,207630,129139.0,78491.0,1413.0,0.0,961.0,15.0,0.0,0,23,27071.0,1413.0,0.0,15.0,256.0,205241,16,128178.0,77063.0,50647,M,31,31.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6190,5794,1996-05-06,123600,60,2060.0,C,70,monthly,297.0,446948,231226.0,215722.0,0.0,0.0,1350.0,105.0,0.0,0,49,1715.0,0.0,0.0,15.0,56.0,445493,32,229876.0,215617.0,15520,M,32,35.0,2,0,0,0,285387,0.899,10177,81,7.175,9993.0
6196,5837,1997-09-14,177804,36,4939.0,C,5,monthly,423.0,1224108,635201.0,588907.0,0.0,0.0,2615.0,165.0,0.0,0,91,13715.0,0.0,0.0,15.0,209.0,1221328,67,632586.0,588742.0,46297,F,28,28.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
6202,5891,1994-04-18,65184,12,5432.0,A,54,monthly,448.0,981764,524878.0,456886.0,0.0,0.0,2474.0,150.0,0.0,0,82,22515.0,0.0,0.0,15.0,176.0,979140,58,522404.0,456736.0,67995,M,42,42.0,1,0,1,0,387570,1.0,9897,140,1.78,18708.5
6207,5912,1998-06-23,184620,60,3077.0,C,45,monthly,606.0,809622,424320.0,385302.0,147690.0,0.0,2776.0,225.0,0.0,0,113,25761.0,9846.0,0.0,15.0,155.0,658931,64,421544.0,237387.0,39023,F,36,36.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
6210,5927,1994-06-06,87216,48,1817.0,B,15,monthly,192.0,133368,77530.0,55838.0,10100.0,0.0,1254.0,30.0,0.0,0,33,23923.0,6100.0,0.0,15.0,254.0,121984,17,76276.0,45708.0,21579,M,35,35.0,1,0,0,0,58796,0.519,9045,124,3.35,1862.0
6215,5944,1998-06-18,78720,48,1640.0,C,27,monthly,377.0,561617,313917.0,247700.0,37480.0,0.0,2459.0,120.0,0.0,0,71,23300.0,4685.0,0.0,15.0,230.0,521558,43,311458.0,210100.0,66220,F,55,55.0,1,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
6216,5952,1994-09-30,141240,24,5885.0,A,50,monthly,388.0,953030,499450.0,453580.0,24224.0,33156.0,3182.0,120.0,0.0,0,102,20895.0,3028.0,3684.0,15.0,191.0,892348,65,496268.0,396080.0,45872,M,37,37.0,1,1,0,0,102609,0.52,8187,94,5.125,2128.5
6223,5991,1994-11-03,61056,48,1272.0,A,1,monthly,347.0,361369,197446.0,163923.0,11868.0,0.0,1570.0,105.0,0.0,0,64,11228.0,1978.0,0.0,15.0,134.0,347826,40,195876.0,151950.0,33540,F,42,42.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
