loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
215040,60,3584.0,C,monthly,403.0,1418.24317617866,756.272952853598,661.9702233250621,0.0,0.0,6.823821339950372,0.2977667493796526,0.0,0.0,0.20347394540942929,5715.0,0.0,0.0,15.0,250.0,1411.12158808933,50,749.4491315136477,661.6724565756824,38003,F,39,39.0,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
127080,60,2118.0,A,monthly,170.0,764.8176470588236,442.0352941176471,322.7823529411765,46.68235294117647,0.38823529411764707,4.358823529411764,0.0,0.0,0.0,0.1411764705882353,27473.0,7936.0,66.0,0.0,246.0,713.3882352941176,14,437.6764705882353,275.71176470588233,20273,M,63,63.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
29448,12,2454.0,B,monthly,119.0,764.6386554621848,566.3193277310925,198.31932773109244,0.0,0.0,2.697478991596639,0.0,0.0,0.0,0.09243697478991597,13900.0,0.0,0.0,0.0,189.0,761.9411764705883,7,563.6218487394958,198.31932773109244,43791,M,52,52.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
122472,24,5103.0,C,monthly,465.0,3023.793548387097,1541.8623655913977,1481.931182795699,318.43225806451613,0.0,10.393548387096773,0.3548387096774194,0.0,0.0,0.24086021505376345,39859.0,13461.0,0.0,15.0,288.0,2694.6129032258063,60,1531.468817204301,1163.1440860215055,27731,F,38,38.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
82128,24,3422.0,C,monthly,506.0,1494.4288537549407,783.9367588932806,710.4920948616601,0.0,0.0,10.442687747035572,0.3557312252964427,0.0,0.0,0.2391304347826087,15.0,0.0,0.0,15.0,154.0,1483.6304347826087,61,773.494071146245,710.1363636363636,37168,M,30,30.0,1,0,0,0,45714,0.556,8843,113,3.2,853.0
164256,48,3422.0,C,monthly,468.0,1692.025641025641,871.0320512820513,820.9935897435897,0.0,0.0,7.9081196581196584,0.32051282051282054,0.0,0.0,0.2094017094017094,10615.0,0.0,0.0,15.0,238.0,1683.7970085470085,59,863.1239316239316,820.6730769230769,23421,M,27,27.0,2,0,0,0,75637,0.365,9622,154,0.495,3502.0
191580,60,3193.0,C,monthly,176.0,401.65340909090907,249.88636363636363,151.76704545454547,20.272727272727273,0.0,3.585227272727273,0.08522727272727272,0.0,0.0,0.17045454545454544,6863.0,1784.0,0.0,15.0,133.0,377.71022727272725,17,246.30113636363637,131.4090909090909,17267,F,33,33.0,1,0,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
83280,48,1735.0,C,monthly,628.0,1097.5859872611466,581.4713375796179,516.1146496815287,0.0,0.0,8.53343949044586,0.3821656050955414,0.0,0.0,0.2213375796178344,9275.0,0.0,0.0,15.0,186.0,1088.6703821656051,83,572.937898089172,515.7324840764331,41046,F,58,58.0,1,1,0,0,114006,0.623,9065,123,4.895,4156.5
86616,12,7218.0,A,monthly,125.0,638.824,468.424,170.4,0.0,0.0,3.008,0.0,0.0,0.0,0.12,11100.0,0.0,0.0,0.0,177.0,635.816,9,465.416,170.4,37253,M,38,38.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
285240,60,4754.0,C,monthly,267.0,1937.561797752809,1080.880149812734,856.6816479400749,53.857677902621724,0.0,8.52059925093633,0.2247191011235955,0.0,0.0,0.20224719101123595,43522.0,3595.0,0.0,15.0,359.0,1874.9588014981273,30,1072.3595505617977,802.5992509363296,59863,M,47,47.5,2,0,0,0,323870,1.0,10673,100,5.07,18564.5
23184,12,1932.0,A,monthly,315.0,497.4222222222222,316.16825396825396,181.25396825396825,0.0,0.0,7.114285714285714,0.23809523809523808,0.0,0.0,0.18412698412698414,13975.0,0.0,0.0,15.0,319.0,490.0698412698413,35,309.05396825396826,181.015873015873,44101,F,20,20.0,1,0,0,0,161954,0.48,8720,116,4.1,3690.0
39576,12,3298.0,A,monthly,338.0,1364.2899408284025,715.6360946745563,648.6538461538462,175.27810650887574,0.0,8.002958579881657,0.3106508875739645,0.0,0.0,0.22189349112426035,19451.0,9874.0,0.0,15.0,169.0,1180.698224852071,40,707.6331360946746,473.06508875739644,29658,F,35,32.0,2,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
39576,12,3298.0,A,monthly,522.0,1823.1091954022988,934.4444444444445,888.6647509578544,218.22988505747125,0.0,10.454022988505747,0.3448275862068966,0.0,0.0,0.22030651340996169,18125.0,9493.0,0.0,15.0,251.0,1594.0804597701149,59,923.9904214559386,670.0900383141762,23901,F,19,19.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
41904,12,3492.0,A,monthly,603.0,1593.8590381426202,829.4344941956882,764.424543946932,115.77114427860697,0.0,7.1393034825870645,0.373134328358209,0.0,0.0,0.23714759535655058,15004.0,4654.0,0.0,15.0,419.0,1470.575456053068,76,822.2951907131012,648.2802653399668,39205,M,25,25.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
52128,24,2172.0,A,monthly,264.0,1622.1818181818182,922.5378787878788,699.6439393939394,0.0,0.0,12.848484848484848,0.2840909090909091,0.007575757575757576,0.022727272727272728,0.2689393939393939,15.0,0.0,0.0,15.0,317.0,1609.0416666666667,34,909.689393939394,699.3522727272727,58660,F,40,40.0,1,1,0,0,94812,0.818,9650,100,3.485,2894.5
188616,24,7859.0,C,monthly,583.0,842.852487135506,470.49228130360206,372.36020583190395,52.692967409948544,0.0,4.492281303602058,0.07718696397941681,0.0,0.0,0.10806174957118353,43555.0,10240.0,0.0,15.0,515.0,785.590051457976,35,466.0,319.59005145797596,56930,M,61,60.0,2,0,0,0,108871,0.621,8444,106,3.335,2450.0
99936,24,4164.0,C,monthly,590.0,1958.9542372881356,1056.742372881356,902.2118644067797,65.44406779661017,0.0,11.022033898305084,0.3559322033898305,0.0,0.0,0.2576271186440678,48056.0,2758.0,0.0,15.0,518.0,1882.1322033898305,89,1045.7203389830509,836.4118644067796,91179,F,33,33.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
120888,36,3358.0,A,weekly,496.0,1800.211693548387,952.5403225806451,847.671370967742,78.0241935483871,0.0,5.19758064516129,0.7862903225806451,0.0,0.0,0.1935483870967742,17855.0,3225.0,0.0,30.0,120.0,1716.203629032258,56,947.3427419354839,768.8608870967741,52014,F,55,55.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
86184,12,7182.0,A,monthly,237.0,2928.240506329114,1555.168776371308,1373.071729957806,1.3544303797468353,0.0,8.30379746835443,0.189873417721519,0.0,0.0,0.17721518987341772,60644.0,107.0,0.0,15.0,216.0,2918.3924050632913,29,1546.8649789029537,1371.5274261603377,43158,F,59,59.0,1,1,0,0,285387,0.899,10177,81,7.175,9993.0
83628,36,2323.0,C,monthly,239.0,921.418410041841,526.0376569037657,395.3807531380753,0.0,0.0,3.209205020920502,0.18828451882845187,0.0,0.0,0.14225941422594143,15815.0,0.0,0.0,15.0,121.0,918.020920502092,24,522.8284518828452,395.1924686192469,31228,F,22,22.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
44640,24,1860.0,C,monthly,417.0,1087.7458033573141,589.4844124700239,498.2613908872902,0.0,0.0,4.9496402877697845,0.3237410071942446,0.0,0.0,0.1606714628297362,16115.0,0.0,0.0,15.0,161.0,1082.4724220623502,45,584.5347721822542,497.93764988009593,38058,M,42,42.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
374760,60,6246.0,C,monthly,461.0,2611.6724511930584,1355.642082429501,1256.0303687635576,66.54880694143166,169.0455531453362,8.49240780911063,0.3579175704989154,0.0,0.0,0.24295010845986983,43815.0,2789.0,7793.0,15.0,223.0,2367.2277657266814,65,1347.1496746203904,1020.0780911062907,45939,M,48,46.5,2,0,0,0,182027,0.564,8746,90,3.52,4394.0
36396,12,3033.0,A,weekly,671.0,2762.2563338301043,1415.0193740685545,1347.23695976155,144.94932935916543,0.0,7.9433681073025335,0.849478390461997,0.0,0.0,0.23546944858420268,25349.0,5119.0,0.0,30.0,178.0,2608.5141579731744,98,1407.076005961252,1201.4381520119225,45481,M,27,27.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
225504,48,4698.0,C,weekly,686.0,3070.3556851311955,1606.7798833819243,1463.5758017492712,123.42857142857143,22.88046647230321,8.489795918367347,0.7871720116618076,0.0,0.0,0.26384839650145775,38851.0,4704.0,872.0,30.0,254.0,2914.7696793002915,105,1598.2900874635568,1316.4795918367347,98237,M,19,19.0,1,0,0,1,94725,0.634,9920,130,2.535,4567.5
188688,48,3931.0,C,monthly,160.0,1495.15,821.2625,673.8875,42.51875,0.0,6.15,0.09375,0.0,0.0,0.1375,44822.0,6803.0,0.0,15.0,185.0,1446.3875,15,815.1125,631.275,23580,F,34,34.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
116832,12,9736.0,A,monthly,275.0,889.1163636363636,482.26181818181817,406.8545454545455,86.2909090909091,0.0,3.570909090909091,0.2727272727272727,0.0,0.0,0.16727272727272727,8481.0,4746.0,0.0,15.0,68.0,798.9818181818182,27,478.6909090909091,320.2909090909091,20739,F,51,52.5,2,0,0,0,103347,0.67,9104,123,1.785,2326.5
341280,60,5688.0,C,monthly,406.0,2587.2758620689656,1377.8300492610838,1209.4458128078818,0.0,0.0,5.967980295566503,0.33251231527093594,0.0,0.0,0.1896551724137931,27515.0,0.0,0.0,15.0,128.0,2580.975369458128,55,1371.8620689655172,1209.1133004926107,68367,M,50,50.0,1,1,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
228276,36,6341.0,C,monthly,166.0,865.8975903614457,594.722891566265,271.17469879518075,0.0,0.0,5.066265060240964,0.09036144578313253,0.0,0.0,0.12048192771084337,15015.0,0.0,0.0,15.0,227.0,860.7409638554217,14,589.656626506024,271.0843373493976,53708,M,38,35.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
18324,12,1527.0,A,monthly,430.0,1499.9813953488372,786.3093023255814,713.6720930232558,212.81162790697675,0.0,4.730232558139535,0.3488372093023256,0.0,0.0,0.2,22734.0,8319.0,0.0,15.0,132.0,1282.0906976744186,51,781.5790697674419,500.51162790697674,31237,F,48,51.0,2,0,0,0,108871,0.621,8444,106,3.335,2450.0
46176,48,962.0,C,monthly,161.0,905.2919254658385,572.9130434782609,332.37888198757764,59.70807453416149,0.0,3.68944099378882,0.0,0.0,0.0,0.10559006211180125,20913.0,9613.0,0.0,0.0,224.0,841.8944099378882,12,569.223602484472,272.67080745341616,38725,M,33,33.0,1,0,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
157068,36,4363.0,C,monthly,245.0,884.2204081632653,520.9551020408163,363.265306122449,0.0,0.0,8.795918367346939,0.0,0.0,0.0,0.08571428571428572,18400.0,0.0,0.0,0.0,322.0,875.4244897959184,13,512.1591836734694,363.265306122449,38635,F,28,28.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
104712,24,4363.0,A,weekly,569.0,2281.407732864675,1167.165202108963,1114.2425307557119,258.780316344464,0.0,5.428822495606327,0.5799648506151143,0.0,0.0,0.18980667838312829,51981.0,26772.0,0.0,30.0,256.0,2016.6186291739893,70,1161.7363796133568,854.8822495606327,30115,F,29,25.5,2,0,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
104712,24,4363.0,A,monthly,691.0,3311.506512301013,1671.5238784370479,1639.9826338639652,132.0,0.0,6.593342981186686,0.47756874095513746,0.0,0.0,0.276410998552822,13761.0,4146.0,0.0,15.0,100.0,3172.4356005788713,125,1664.930535455861,1507.5050651230101,25947,M,55,55.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
244368,48,5091.0,C,after_transaction,488.0,5269.9057377049185,2723.2663934426228,2546.6393442622953,0.0,0.0,9.049180327868852,3.0737704918032787,0.0,0.0,0.29508196721311475,45500.0,0.0,0.0,100.0,304.0,5257.7827868852455,114,2714.217213114754,2543.565573770492,86194,M,29,29.0,1,0,0,0,114200,0.43700000000000006,8403,105,5.71,2437.5
59448,24,2477.0,C,monthly,502.0,1089.2749003984063,578.3665338645418,510.9083665338645,0.0,0.0,3.6673306772908365,0.35856573705179284,0.0,0.0,0.1852589641434263,26719.0,0.0,0.0,15.0,95.0,1085.2490039840638,65,574.699203187251,510.54980079681275,33870,M,42,42.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
59448,24,2477.0,D,monthly,539.0,2366.3970315398888,1234.1298701298701,1132.2671614100186,0.0,0.0,9.96103896103896,0.3339517625231911,0.02040816326530612,0.011131725417439703,0.22263450834879406,33221.0,0.0,0.0,15.0,317.0,2356.081632653061,73,1224.1688311688313,1131.9128014842302,54909,M,47,47.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
76416,24,3184.0,A,monthly,669.0,1492.813153961136,755.5680119581465,737.2451420029895,285.1210762331838,0.0,4.829596412556054,0.40358744394618834,0.0,0.0,0.22869955156950672,28005.0,10597.0,0.0,15.0,110.0,1202.4588938714498,95,750.7384155455904,451.7204783258595,12263,M,62,63.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
176148,36,4893.0,C,monthly,135.0,1694.762962962963,1045.874074074074,648.8888888888889,0.0,0.0,4.214814814814815,0.0,0.0,0.0,0.0962962962962963,30400.0,0.0,0.0,0.0,209.0,1690.5481481481481,9,1041.6592592592592,648.8888888888889,53593,F,36,36.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
279072,48,5814.0,C,weekly,611.0,1734.7184942716858,884.9541734860884,849.7643207855974,0.0,0.0,3.962356792144026,0.39279869067103107,0.0,0.0,0.1407528641571195,56559.0,0.0,0.0,30.0,231.0,1730.3633387888708,65,880.9918166939443,849.3715220949264,21528,M,30,31.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
139536,24,5814.0,A,monthly,576.0,4140.571180555556,2101.940972222222,2038.6302083333333,316.41840277777777,0.0,7.272569444444445,0.4427083333333333,0.0,0.0,0.2864583333333333,36095.0,10721.0,0.0,15.0,309.0,3816.4375,112,2094.668402777778,1721.7690972222222,36473,F,58,58.0,1,0,0,0,117897,0.5379999999999999,8814,107,5.220000000000001,2085.5
88200,36,2450.0,C,monthly,462.0,1058.8376623376623,590.538961038961,468.2987012987013,95.68831168831169,0.0,5.108225108225108,0.35714285714285715,0.0,0.0,0.19696969696969696,7464.0,3684.0,0.0,15.0,175.0,957.6839826839827,53,585.430735930736,372.25324675324674,56478,M,55,54.5,2,0,0,0,127369,0.512,8369,107,5.29,3271.5
31620,60,527.0,C,monthly,247.0,933.2874493927126,519.0323886639676,414.2550607287449,144.8421052631579,0.0,2.8461538461538463,0.18218623481781376,0.0,0.0,0.14979757085020243,12359.0,8944.0,0.0,15.0,81.0,785.417004048583,23,516.1862348178138,269.2307692307692,25880,M,60,60.0,1,0,0,0,112065,0.6940000000000001,11277,127,1.3199999999999998,5083.0
116040,60,1934.0,C,monthly,226.0,699.066371681416,421.57522123893807,277.4911504424779,4.566371681415929,0.0,3.438053097345133,0.19911504424778761,0.0,0.0,0.17256637168141592,14437.0,258.0,0.0,15.0,140.0,690.862831858407,25,418.1371681415929,272.72566371681415,32565,F,60,57.5,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
113796,36,3161.0,A,after_transaction,356.0,1305.1544943820224,700.4073033707865,604.7471910112359,111.61797752808988,0.0,4.530898876404494,1.9662921348314606,0.0,0.0,0.20224719101123595,12187.0,4967.0,0.0,100.0,138.0,1187.0393258426966,46,695.876404494382,491.1629213483146,34054,M,28,25.0,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
151728,48,3161.0,D,monthly,271.0,1743.5940959409595,920.6678966789668,822.9261992619926,0.0,0.0,6.509225092250922,0.2767527675276753,0.04428044280442804,0.01845018450184502,0.21033210332103322,20545.0,0.0,0.0,15.0,78.0,1736.7638376383763,33,914.1586715867159,822.6051660516605,26489,M,23,23.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
133968,48,2791.0,C,monthly,261.0,3008.6360153256705,1570.8467432950192,1437.7892720306513,282.2988505747126,76.26053639846744,4.9272030651340994,0.40229885057471265,0.0,0.0,0.30268199233716475,28106.0,9210.0,2488.0,15.0,107.0,2644.7471264367814,48,1565.9195402298851,1078.8275862068965,34730,M,56,59.5,2,1,0,0,139012,0.619,8363,108,2.995,2681.5
96168,12,8014.0,A,weekly,616.0,1993.2581168831168,999.5616883116883,993.6964285714286,0.0,0.0,15.939935064935066,0.7792207792207793,0.0,0.0,0.2418831168831169,23130.0,0.0,0.0,30.0,255.0,1976.5389610389611,76,983.6217532467532,992.9172077922078,3609,F,27,27.0,1,0,1,0,197099,0.747,9624,145,1.955,4374.5
126600,24,5275.0,A,monthly,693.0,2225.5324675324673,1147.9134199134198,1077.6190476190477,0.0,0.0,5.633477633477633,0.38961038961038963,0.0,0.0,0.19047619047619047,25893.0,0.0,0.0,15.0,183.0,2219.5093795093794,92,1142.2799422799424,1077.2294372294373,48721,M,60,60.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
97632,12,8136.0,A,monthly,301.0,3286.3820598006646,1711.843853820598,1574.5382059800666,130.1860465116279,0.0,5.305647840531561,0.24916943521594684,0.0,0.0,0.2159468438538206,44361.0,6531.0,0.0,15.0,180.0,3150.641196013289,45,1706.5382059800666,1444.1029900332226,41330,F,31,31.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
300600,60,5010.0,C,monthly,398.0,2013.1507537688442,1099.4422110552764,913.7085427135678,20.261306532663315,15.376884422110553,7.530150753768845,0.3015075376884422,0.0,0.0,0.23869346733668342,28264.0,1008.0,765.0,15.0,279.0,1969.680904522613,59,1091.9120603015076,877.7688442211055,73926,F,35,35.0,1,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
331560,60,5526.0,C,monthly,571.0,1525.859894921191,804.9492119089317,720.9106830122591,144.33975481611208,0.0,4.647985989492119,0.36777583187390545,0.0,0.0,0.2084063047285464,31900.0,5887.0,0.0,15.0,191.0,1376.5043782837129,73,800.3012259194396,576.2031523642733,47992,M,19,18.0,2,0,0,1,107870,0.58,8754,137,4.055,3836.0
36168,12,3014.0,A,monthly,202.0,1235.3465346534654,689.7970297029703,545.549504950495,14.92079207920792,103.26237623762377,5.103960396039604,0.1485148514851485,0.0,0.0,0.1782178217821782,18714.0,1507.0,6953.0,15.0,142.0,1111.9108910891089,23,684.6930693069307,427.2178217821782,29138,M,38,38.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
89340,60,1489.0,C,monthly,267.0,765.7565543071161,461.9550561797753,303.80149812734084,93.93258426966293,0.0,5.325842696629214,0.2808988764044944,0.0,0.0,0.1647940074906367,19311.0,5016.0,0.0,15.0,204.0,666.2172284644195,25,456.6292134831461,209.5880149812734,42242,F,28,28.0,2,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
19044,36,529.0,C,monthly,410.0,1110.8146341463414,616.5829268292683,494.2317073170732,0.0,0.0,5.114634146341463,0.32926829268292684,0.0,0.0,0.16829268292682928,28615.0,0.0,0.0,15.0,156.0,1105.370731707317,47,611.4682926829269,493.9024390243902,50168,F,25,25.0,1,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
210744,36,5854.0,C,monthly,242.0,2493.938016528926,1312.6157024793388,1181.3223140495868,151.25619834710744,0.0,5.483471074380165,0.1859504132231405,0.0,0.0,0.16115702479338842,27966.0,9151.0,0.0,15.0,171.0,2337.0123966942147,25,1307.1322314049587,1029.8801652892562,31772,M,21,21.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
194940,36,5415.0,C,monthly,468.0,2463.292735042735,1268.1923076923076,1195.1004273504273,0.0,0.0,5.262820512820513,0.38461538461538464,0.0,0.0,0.19444444444444445,15315.0,0.0,0.0,15.0,91.0,2457.6452991452993,64,1262.929487179487,1194.715811965812,34212,M,35,35.0,1,0,0,0,112065,0.6940000000000001,11277,127,1.3199999999999998,5083.0
218064,48,4543.0,C,monthly,241.0,1648.8215767634854,912.98755186722,735.8340248962655,95.57676348547717,0.0,6.564315352697095,0.18672199170124482,0.0,0.0,0.16182572614107885,54432.0,7678.0,0.0,15.0,262.0,1546.4937759336099,26,906.4232365145228,640.0705394190871,42694,F,55,55.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
91632,12,7636.0,A,monthly,365.0,584.1123287671232,312.5068493150685,271.6054794520548,30.85753424657534,0.0,2.221917808219178,0.2876712328767123,0.0,0.0,0.1917808219178082,9205.0,1609.0,0.0,15.0,41.0,550.745205479452,45,310.2849315068493,240.46027397260275,14930,M,56,60.0,2,0,0,0,74062,0.614,8114,119,2.46,1092.0
233424,36,6484.0,C,weekly,254.0,2616.267716535433,1401.1417322834645,1215.1259842519685,1.4173228346456692,43.24409448818898,5.4015748031496065,0.3543307086614173,0.0,0.0,0.19291338582677164,50293.0,90.0,2746.0,30.0,195.0,2565.850393700787,31,1395.740157480315,1170.1102362204724,47249,M,40,40.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
311232,48,6484.0,C,monthly,542.0,4163.2140221402215,2129.837638376384,2033.3763837638376,0.0,0.0,8.459409594095941,0.4151291512915129,0.0,0.0,0.25092250922509224,150552.0,0.0,0.0,15.0,325.0,4154.339483394834,104,2121.378228782288,2032.961254612546,52289,F,53,53.0,1,1,0,0,127369,0.512,8369,107,5.29,3271.5
77808,12,6484.0,A,monthly,117.0,2386.222222222222,1439.6837606837607,946.5384615384615,0.0,0.0,7.965811965811966,0.38461538461538464,0.0,0.0,0.19658119658119658,36715.0,0.0,0.0,15.0,349.0,2377.871794871795,17,1431.7179487179487,946.1538461538462,57698,M,44,40.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
167100,60,2785.0,C,monthly,335.0,3379.892537313433,1748.6119402985075,1631.2805970149254,0.0,0.0,8.638805970149253,0.44776119402985076,0.0,0.0,0.23582089552238805,37393.0,0.0,0.0,15.0,220.0,3370.805970149254,58,1739.9731343283581,1630.8328358208955,39310,F,29,27.5,2,1,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
231696,36,6436.0,A,weekly,476.0,2827.9495798319326,1455.859243697479,1372.0903361344538,63.82773109243698,178.53781512605042,5.838235294117647,0.6932773109243697,0.0,0.0,0.2647058823529412,57797.0,2762.0,7082.0,30.0,188.0,2579.0525210084033,77,1450.0210084033613,1129.031512605042,47175,M,26,25.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
121896,24,5079.0,A,monthly,486.0,2531.7427983539096,1308.9938271604938,1222.7489711934156,0.0,0.0,6.197530864197531,0.2777777777777778,0.0,0.0,0.19135802469135801,20415.0,0.0,0.0,15.0,257.0,2525.267489711934,69,1302.7962962962963,1222.4711934156378,41917,M,34,34.0,1,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
215388,36,5983.0,B,monthly,156.0,587.5769230769231,392.06410256410254,195.51282051282053,0.0,0.0,4.435897435897436,0.0,0.0,0.0,0.09615384615384616,3100.0,0.0,0.0,0.0,139.0,583.1410256410256,8,387.62820512820514,195.51282051282053,30663,M,40,40.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
136368,24,5682.0,C,monthly,260.0,3419.103846153846,1809.3538461538462,1609.75,256.71153846153845,0.0,7.85,0.34615384615384615,0.0,0.0,0.22692307692307692,61550.0,9535.0,0.0,15.0,285.0,3154.1961538461537,38,1801.503846153846,1352.6923076923076,51899,M,30,30.0,1,0,0,0,58400,0.524,8620,100,1.175,1103.0
22104,12,1842.0,C,monthly,379.0,874.0290237467018,488.8759894459103,385.15303430079155,88.7598944591029,0.0,4.696569920844327,0.2770448548812665,0.0,0.0,0.19261213720316622,18786.0,4205.0,0.0,15.0,193.0,780.2955145118733,47,484.17941952506595,296.1160949868074,39312,F,34,34.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
305424,48,6363.0,C,monthly,346.0,2396.4479768786127,1212.208092485549,1184.2398843930637,33.320809248554916,0.0,6.057803468208093,0.3901734104046243,0.0,0.0,0.2398843930635838,11476.0,1281.0,0.0,15.0,37.0,2356.6791907514453,54,1206.150289017341,1150.528901734104,9680,F,36,36.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
44304,24,1846.0,C,monthly,314.0,914.2770700636943,531.0955414012739,383.18152866242036,2.9044585987261144,0.0,4.598726114649682,0.23885350318471338,0.0,0.0,0.20063694267515925,16189.0,152.0,0.0,15.0,196.0,906.5350318471337,43,526.4968152866242,380.03821656050957,46446,M,33,33.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
239160,60,3986.0,C,monthly,437.0,1588.2654462242563,826.8672768878719,761.3981693363844,9.391304347826088,22.562929061784896,4.418764302059497,0.34324942791762014,0.0,0.0,0.2425629290617849,25270.0,456.0,986.0,15.0,130.0,1551.549199084668,63,822.4485125858124,729.1006864988558,28625,M,52,52.0,1,0,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
113436,36,3151.0,C,monthly,384.0,4822.21875,2554.9635416666665,2267.2552083333335,0.0,0.0,8.346354166666666,0.390625,0.0,0.0,0.2708333333333333,27515.0,0.0,0.0,15.0,213.0,4813.481770833333,82,2546.6171875,2266.8645833333335,110483,M,43,43.0,1,1,0,0,105606,0.53,8254,97,3.23,2245.5
37812,12,3151.0,C,monthly,489.0,3828.4907975460123,1983.1635991820042,1845.3271983640082,423.75051124744374,0.0,7.175869120654396,0.4601226993865031,0.0,0.0,0.2658486707566462,50216.0,14801.0,0.0,15.0,210.0,3397.1042944785277,85,1975.9877300613498,1421.1165644171779,67422,F,34,34.0,1,0,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
75624,24,3151.0,B,monthly,196.0,1573.2448979591836,893.6530612244898,679.5918367346939,68.87755102040816,0.0,9.071428571428571,0.0,0.0,0.0,0.11734693877551021,47800.0,13500.0,0.0,0.0,235.0,1495.295918367347,13,884.5816326530612,610.7142857142857,41955,M,41,41.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
348120,60,5802.0,C,monthly,395.0,2437.5772151898736,1286.6607594936709,1150.9164556962025,0.0,0.0,7.159493670886076,0.3037974683544304,0.0,0.0,0.16455696202531644,35878.0,0.0,0.0,15.0,240.0,2430.1139240506327,45,1279.5012658227847,1150.6126582278482,53622,F,37,37.0,1,1,0,0,42821,0.484,8173,124,7.01,1358.0
421008,48,8771.0,C,monthly,304.0,1401.6447368421052,752.0822368421053,649.5625,195.43421052631578,0.0,4.1118421052631575,0.24671052631578946,0.0,0.0,0.16447368421052633,22917.0,9902.0,0.0,15.0,143.0,1201.8519736842106,30,747.9703947368421,453.88157894736844,31168,M,46,46.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
