account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes,balance_mean,balance_min,balance_max,balance_min_last_month,balance_max_last_month,balance_mean_last_month,balance_min_last_3months,balance_max_last_3months,balance_mean_last_3months,balance_mean_per_loan_payment,balance_mean_last_month_per_loan_payment,balance_mean_per_loan_amount,balance_mean_last_month_per_loan_amount,growth_balance,amount_last_month,amount_last_month_in,amount_last_month_out,amount_last_month_per_loan_payments,amount_last_mount_in_per_loan_payments,amount_last_mount_out_per_loan_payments,amount_last_month_per_loan_amount,amount_last_mount_in_per_loan_amount,amount_last_mount_out_per_loan_amount,amount_last_3months_avg,amount_last_3months_in_avg,amount_last_3months_out_avg,amount_last_3months_per_loan_payments,amount_last_3months_in_per_loan_payments,amount_last_3months_out_per_loan_payments,amount_last_3months_per_loan_amount,amount_last_3months_in_per_loan_amount,amount_last_3months_out_per_loan_amount
9869,331560,60,5526,C,monthly,571,1525.859895,804.9492119,720.910683,144.3397548,0,4.647985989,0.367775832,0,0,0.208406305,31900,5887,0,15,191,1376.504378,800.3012259,576.2031524,73,47992,M,19,18,2,0,0,1,107870,0.58,8754,137,4.055,3836,36942.08403,900,71925,35333,60392,48286.3,30153,60392,44958.95652,6.685140071,8.738020268,0.111419001,0.145633671,-59.1175,77059,45159,31900,13.94480637,8.172095548,5.772710822,0.232413439,0.136201592,0.096211847,58392.33333,33659,24733.33333,10.56683557,6.091024249,4.475811316,0.176113926,0.101517071,0.074596855
9897,36168,12,3014,A,monthly,202,1235.346535,689.7970297,545.549505,14.92079208,103.2623762,5.103960396,0.148514851,0,0,0.178217822,18714,1507,6953,15,142,1111.910891,684.6930693,427.2178218,23,29138,M,38,38,1,0,0,0,1204953,1,12541,167,0.315,92392,39063.69444,300,63738,25349,43430,31580.5,25349,63738,41395.64,12.96074799,10.4779363,1.080062333,0.873161358,-125.262963,36937,18223,18714,12.25514267,6.046118115,6.209024552,1.021261889,0.503843176,0.517418713,48019.33333,18285.66667,29733.66667,15.93209467,6.066909976,9.865184694,1.327674556,0.505575831,0.822098724
9928,89340,60,1489,C,monthly,267,765.7565543,461.9550562,303.8014981,93.93258427,0,5.325842697,0.280898876,0,0,0.164794007,19311,5016,0,15,204,666.2172285,456.6292135,209.588015,25,42242,F,28,28,2,0,0,0,110643,0.519,8441,115,3.94,2065.5,40005.47727,500,54628,41992,53534,45410,36828,54628,45003.36842,26.86734538,30.49697784,0.44778909,0.508282964,8.131481481,31057,11746,19311,20.85762257,7.888515782,12.96910678,0.347627043,0.131475263,0.21615178,27515,13657.33333,13857.66667,18.47884486,9.172151332,9.30669353,0.307980748,0.152869189,0.155111559
10001,19044,36,529,C,monthly,410,1110.814634,616.5829268,494.2317073,0,0,5.114634146,0.329268293,0,0,0.168292683,28615,0,0,15,156,1105.370732,611.4682927,493.902439,47,50168,F,25,25,1,0,0,0,122603,0.8,8991,128,1.655,5235.5,43121.78261,600,64981,33942,50168,38696,33942,62542,42942.47059,81.51565711,73.14933837,2.264323808,2.031926066,-186.5333333,44855,16240,28615,84.79206049,30.69943289,54.0926276,2.355335014,0.852762025,1.502572989,39861.33333,18946.33333,20915,75.35223693,35.81537492,39.536862,2.093117692,0.994871526,1.098246167
10005,210744,36,5854,C,monthly,242,2493.938017,1312.615702,1181.322314,151.2561983,0,5.483471074,0.185950413,0,0,0.161157025,27966,9151,0,15,171,2337.012397,1307.132231,1029.880165,25,31772,M,21,21,1,0,0,0,197099,0.747,9624,145,1.955,4374.5,51175.23077,200,87393,24598,59723,39391.66667,24442,86124,47197.43478,8.741925311,6.729017196,0.242831259,0.186917144,113.1657407,63262,35296,27966,10.80662795,6.029381619,4.777246327,0.30018411,0.167482823,0.132701287,97929.33333,41219.66667,56709.66667,16.72861861,7.041282314,9.687336294,0.46468385,0.195591175,0.269092675
10019,194940,36,5415,C,monthly,468,2463.292735,1268.192308,1195.100427,0,0,5.262820513,0.384615385,0,0,0.194444444,15315,0,0,15,91,2457.645299,1262.929487,1194.715812,64,34212,M,35,35,1,0,0,0,112065,0.694,11277,127,1.32,5083,56669.73626,600,138173,19281,49512,32242.6,19205,49512,28644.15385,10.46532526,5.954312096,0.290703479,0.165397558,-298.6127778,45637,30322,15315,8.427885503,5.599630656,2.828254848,0.234107931,0.155545296,0.078562635,19172.33333,10190.66667,8981.666667,3.540597107,1.881932902,1.658664204,0.09834992,0.052275914,0.046074006
10022,218064,48,4543,C,monthly,241,1648.821577,912.9875519,735.8340249,95.57676349,0,6.564315353,0.186721992,0,0,0.161825726,54432,7678,0,15,262,1546.493776,906.4232365,640.0705394,26,42694,F,55,55,1,1,0,0,1204953,1,12541,167,0.315,92392,54315.48718,400,81063,40179,81063,56122.4,40179,81063,58078.23077,11.95586335,12.35359894,0.249080486,0.257366645,467.8872727,95578,41146,54432,21.0385208,9.057010786,11.98151002,0.438302517,0.188687725,0.249614792,73325,32046.33333,41278.66667,16.14021572,7.054002495,9.086213222,0.336254494,0.146958385,0.189296109
10049,91632,12,7636,A,monthly,365,584.1123288,312.5068493,271.6054795,30.85753425,0,2.221917808,0.287671233,0,0,0.191780822,9205,1609,0,15,41,550.7452055,310.2849315,240.460274,45,14930,M,56,60,2,0,0,0,74062,0.614,8114,119,2.46,1092,17625.34286,300,29168,8230,15811,13023.14286,4359,17222,12854.56,2.308190526,1.705492779,0.192349211,0.142124398,-318.6823633,20281,11076,9205,2.655971713,1.450497643,1.20547407,0.221330976,0.120874804,0.100456173,25869.66667,11791.33333,14078.33333,3.387855771,1.544176707,1.843679064,0.282321314,0.128681392,0.153639922
10063,233424,36,6484,C,weekly,254,2616.267717,1401.141732,1215.125984,1.417322835,43.24409449,5.401574803,0.354330709,0,0,0.192913386,50293,90,2746,30,195,2565.850394,1395.740157,1170.110236,31,47249,M,40,40,1,0,0,0,149893,0.674,9753,109,4.825,5568,54477.02041,200,105025,39159,97512,65708.22222,21666,97512,53599.11111,8.401761321,10.13390226,0.233382259,0.281497285,-28.06296296,108841,58548,50293,16.78608883,9.029611351,7.756477483,0.466280245,0.250822538,0.215457708,84187,45560.66667,38626.33333,12.98380629,7.026629652,5.95717664,0.360661286,0.195184157,0.165477129
10065,311232,48,6484,C,monthly,542,4163.214022,2129.837638,2033.376384,0,0,8.459409594,0.415129151,0,0,0.250922509,150552,0,0,15,325,4154.339483,2121.378229,2032.961255,104,52289,F,53,53,1,1,0,0,127369,0.512,8369,107,5.29,3271.5,72885.77206,1100,144269,52289,123900,82359.76923,35460,123900,75862.35714,11.24086552,12.70200019,0.234184698,0.264625004,-24.90700855,299704,149152,150552,46.22208513,23.00308452,23.21900062,0.962960107,0.479230927,0.48372918,155414,81761.66667,73652.33333,23.96884639,12.60975735,11.35908904,0.499350966,0.262703278,0.236647688
10068,77808,12,6484,A,monthly,117,2386.222222,1439.683761,946.5384615,0,0,7.965811966,0.384615385,0,0,0.196581197,36715,0,0,15,349,2377.871795,1431.717949,946.1538462,17,57698,M,44,40,2,0,0,0,1204953,1,12541,167,0.315,92392,68874.65217,1000,101117,57658,86373,70757,51089,101117,75717.17647,10.6222474,10.91255398,0.885187284,0.909379498,179.5849206,45104,8389,36715,6.956199877,1.293800123,5.662399753,0.579683323,0.107816677,0.471866646,59430.33333,22515.33333,36915,9.165689903,3.472444993,5.693244911,0.763807492,0.289370416,0.474437076
10079,167100,60,2785,C,monthly,335,3379.892537,1748.61194,1631.280597,0,0,8.63880597,0.447761194,0,0,0.235820896,37393,0,0,15,220,3370.80597,1739.973134,1630.832836,58,39310,F,29,27.5,2,1,0,0,145688,0.407,8544,109,1.53,2812.5,63707.64557,1100,143606,24664,51625,41063,20795,119610,52843.61538,22.87527669,14.7443447,0.381254611,0.245739078,-1.515277778,64354,26961,37393,23.10736086,9.680789946,13.42657092,0.385122681,0.161346499,0.223776182,124709.3333,62318,62391.33333,44.77893477,22.37630162,22.40263315,0.746315579,0.37293836,0.373377219
10093,231696,36,6436,A,weekly,476,2827.94958,1455.859244,1372.090336,63.82773109,178.5378151,5.838235294,0.693277311,0,0,0.264705882,57797,2762,7082,30,188,2579.052521,1450.021008,1129.031513,77,47175,M,26,25.5,2,0,0,0,1204953,1,12541,167,0.315,92392,45873.69048,800,108575,23947,64324,40515.81818,23947,64874,41032.7037,7.127670988,6.295186169,0.197990861,0.174866282,-442.3291807,98362,40565,57797,15.28309509,6.302827843,8.980267247,0.424530419,0.175078551,0.249451868,78546.66667,40544.33333,38002.33333,12.20426766,6.299616739,5.904650922,0.339007435,0.174989354,0.164018081
10105,121896,24,5079,A,monthly,486,2531.742798,1308.993827,1222.748971,0,0,6.197530864,0.277777778,0,0,0.191358025,20415,0,0,15,257,2525.26749,1302.796296,1222.471193,69,41917,M,34,34,1,0,0,0,157042,0.339,8743,111,2.115,3776.5,54422.5914,600,133455,22951,57417,35600.4,22951,133455,64089.42308,10.71521784,7.009332546,0.44646741,0.292055523,65.66740741,55138,34723,20415,10.85607403,6.836582004,4.019492026,0.452336418,0.284857584,0.167478834,162868,78985.33333,83882.66667,32.06694231,15.55135525,16.51558706,1.336122596,0.647973136,0.688149461
10131,215388,36,5983,B,monthly,156,587.5769231,392.0641026,195.5128205,0,0,4.435897436,0,0,0,0.096153846,3100,0,0,0,139,583.1410256,387.6282051,195.5128205,8,30663,M,40,40,1,0,0,0,1204953,1,12541,167,0.315,92392,32703,1000,50757,30524,30663,30593.5,28769,38646,32159.77778,5.465986963,5.113404646,0.151832971,0.142039018,-507.05,3239,139,3100,0.541367207,0.023232492,0.518134715,0.015037978,0.000645347,0.014392631,7086,3452.666667,3633.333333,1.184355674,0.577079503,0.607276171,0.032898769,0.016029986,0.016868783
10134,136368,24,5682,C,monthly,260,3419.103846,1809.353846,1609.75,256.7115385,0,7.85,0.346153846,0,0,0.226923077,61550,9535,0,15,285,3154.196154,1801.503846,1352.692308,38,51899,M,30,30,1,0,0,0,58400,0.524,8620,100,1.175,1103,60593.98305,600,119446,39363,92228,58825.2,39363,119446,66757.29167,10.66419976,10.35290391,0.444341657,0.431370996,140.2188889,131398,69848,61550,23.12530799,12.29285463,10.83245336,0.9635545,0.512202276,0.451352223,111275,48258.33333,63016.66667,19.58377332,8.493194884,11.09057843,0.815990555,0.35388312,0.462107435
10148,22104,12,1842,C,monthly,379,874.0290237,488.8759894,385.1530343,88.75989446,0,4.696569921,0.277044855,0,0,0.192612137,18786,4205,0,15,193,780.2955145,484.1794195,296.116095,47,39312,F,34,34,1,0,0,0,125236,0.877,9675,100,7.04,5256.5,44135.94521,700,61159,35275,48783,43235.125,35275,58368,45675.15385,23.9608823,23.47183768,1.996740192,1.955986473,273.1998016,32487,13701,18786,17.63680782,7.438110749,10.19869707,1.469733985,0.619842562,0.849891422,33268.33333,15949,17319.33333,18.06098444,8.658523344,9.402461093,1.505082036,0.721543612,0.783538424
10202,305424,48,6363,C,monthly,346,2396.447977,1212.208092,1184.239884,33.32080925,0,6.057803468,0.39017341,0,0,0.239884393,11476,1281,0,15,37,2356.679191,1206.150289,1150.528902,54,9680,F,36,36,1,0,0,0,285387,0.899,10177,81,7.175,9993,46147.59036,300,120228,7641,21141,13493,7619,22002,14907.42105,7.252489449,2.120540625,0.15109353,0.04417793,-375.0802469,25013,13537,11476,3.931007386,2.127455603,1.803551784,0.081895987,0.044321992,0.037573995,22376.33333,8433.666667,13942.66667,3.516632616,1.325423018,2.191209597,0.073263179,0.02761298,0.0456502
10215,44304,24,1846,C,monthly,314,914.2770701,531.0955414,383.1815287,2.904458599,0,4.598726115,0.238853503,0,0,0.200636943,16189,152,0,15,196,906.5350318,526.4968153,380.0382166,43,46446,M,33,33,1,0,0,0,85852,0.598,8965,104,7.615,2737.5,42830.96825,300,58281,36409,50720,44146.9,36409,58281,47031.13333,23.20204131,23.91489707,0.966751721,0.996454045,124.7195238,30696,14507,16189,16.6283857,7.858613218,8.769772481,0.692849404,0.327442217,0.365407187,33242,16886.33333,16355.66667,18.00758397,9.147526183,8.860057783,0.750315999,0.381146924,0.369169074
10233,239160,60,3986,C,monthly,437,1588.265446,826.8672769,761.3981693,9.391304348,22.56292906,4.418764302,0.343249428,0,0,0.242562929,25270,456,986,15,130,1551.549199,822.4485126,729.1006865,63,28625,M,52,52,1,0,0,0,67298,0.438,8561,110,0.945,1078,37233.34906,500,77715,25028,48942,34069.11111,20960,50314,33152.06452,9.341030872,8.547192953,0.155683848,0.142453216,-338.645679,49314,24044,25270,12.3718013,6.032112393,6.339688911,0.206196688,0.100535207,0.105661482,50075.33333,24093,25982.33333,12.56280314,6.044405419,6.518397725,0.209380052,0.10074009,0.108639962
10243,113436,36,3151,C,monthly,384,4822.21875,2554.963542,2267.255208,0,0,8.346354167,0.390625,0,0,0.270833333,27515,0,0,15,213,4813.481771,2546.617188,2266.864583,82,110483,M,43,43,1,1,0,0,105606,0.53,8254,97,3.23,2245.5,68510.36538,200,131410,33144,110483,79732.25,29656,118329,65504.25,21.74241999,25.30379245,0.603956111,0.702883124,168.6183333,113768,86253,27515,36.10536338,27.37321485,8.732148524,1.00292676,0.760367079,0.242559681,132530.6667,73277.33333,59253.33333,42.05987517,23.25526288,18.80461229,1.168329866,0.645979524,0.522350341
10257,37812,12,3151,C,monthly,489,3828.490798,1983.163599,1845.327198,423.7505112,0,7.175869121,0.460122699,0,0,0.265848671,50216,14801,0,15,210,3397.104294,1975.98773,1421.116564,85,67422,F,34,34,1,0,0,0,67298,0.438,8561,110,0.945,1078,54062.13077,900,126763,32362,69792,53678.71429,23946,100832,53029.13636,17.15713449,17.0354536,1.429761207,1.419621133,-10.63280423,118277,68061,50216,37.53633767,21.59980958,15.93652809,3.128028139,1.799984132,1.328044007,105372.6667,51270,54102.66667,33.44102401,16.27102507,17.16999894,2.786752001,1.355918756,1.430833245
10266,75624,24,3151,B,monthly,196,1573.244898,893.6530612,679.5918367,68.87755102,0,9.071428571,0,0,0,0.117346939,47800,13500,0,0,235,1495.295918,884.5816327,610.7142857,13,41955,M,41,41,1,0,0,0,387570,1,9897,140,1.78,18708.5,50010,400,89755,41955,89755,57562.2,36309,89755,55333.16667,15.87115202,18.26791495,0.661298001,0.761163123,-40.43428571,95799,47999,47800,30.40272929,15.23294192,15.16978737,1.266780387,0.634705913,0.632074474,60788,31388,29400,19.29165344,9.961282133,9.330371311,0.803818893,0.415053422,0.388765471
10280,348120,60,5802,C,monthly,395,2437.577215,1286.660759,1150.916456,0,0,7.159493671,0.303797468,0,0,0.164556962,35878,0,0,15,240,2430.113924,1279.501266,1150.612658,45,53622,F,37,37,1,1,0,0,42821,0.484,8173,124,7.01,1358,58819.6,600,111160,31864,84085,56260,31864,86518,56253.75,10.13781455,9.696656325,0.168963576,0.161610939,273.5063492,88339,52461,35878,15.22561186,9.04188211,6.183729748,0.253760198,0.150698035,0.103062162,82792,40851,41941,14.26956222,7.040847983,7.228714236,0.237826037,0.117347466,0.120478571
10297,421008,48,8771,C,monthly,304,1401.644737,752.0822368,649.5625,195.4342105,0,4.111842105,0.246710526,0,0,0.164473684,22917,9902,0,15,143,1201.851974,747.9703947,453.8815789,30,31168,M,46,46,1,1,0,0,177686,0.748,10045,135,1.555,6449.5,37436.4,600,72330,31168,53470,37341.42857,21042,53470,34281.65,4.268202029,4.257374139,0.088920876,0.088695295,-142.3804233,44087,21170,22917,5.026450804,2.413635845,2.612814958,0.104717725,0.05028408,0.054433645,43614.33333,21697.33333,21917,4.972561091,2.473758218,2.498802873,0.103595023,0.05153663,0.052058393
10320,259740,60,4329,A,monthly,155,1429.980645,931.8258065,498.1548387,80.09032258,0,5.038709677,0,0,0,0.109677419,33514,12414,0,0,261,1344.851613,926.7870968,418.0645161,12,67220,M,20,20,1,0,0,0,228848,0.572,9893,96,4.36,5755,45198.17647,800,79634,40674,79634,61235.2,35539,79634,54403,10.44078921,14.14534535,0.174013153,0.235755756,483.3985185,72735,39221,33514,16.8018018,9.06006006,7.741741742,0.28003003,0.151001001,0.129029029,51942,30537.33333,21404.66667,11.998614,7.054131054,4.944482944,0.1999769,0.117568851,0.082408049
10345,31260,12,2605,C,monthly,654,777.530581,399.412844,378.117737,175.2507645,0,3.639143731,0.389908257,0,0,0.20030581,17197,6742,0,15,79,598.2507645,395.7737003,202.4770642,76,13932,M,31,33,2,0,0,0,159617,0.852,9198,131,3.79,5964,25084.42748,1000,46699,10458,20572,16621.44444,8465,23636,17397.40909,9.629338764,6.380592877,0.802444897,0.531716073,5.254144621,27390,10193,17197,10.51439539,3.912859885,6.601535509,0.876199616,0.326071657,0.550127959,27226,12082.33333,15143.66667,10.45143954,4.638131798,5.813307742,0.870953295,0.386510983,0.484442312
10351,88704,48,1848,C,monthly,670,537.9761194,279.0059701,258.9701493,118.4776119,0,2.611940299,0.402985075,0,0,0.195522388,6425,4410,0,15,51,416.4835821,276.3940299,140.0895522,73,13446,F,39,40,2,0,0,0,87419,0.855,8624,102,2.18,3038.5,18675.09924,800,32019,12095,18505,14161.16667,9954,23630,14666.95,10.10557318,7.662968975,0.210532775,0.159645187,-501.2648148,14392,7967,6425,7.787878788,4.311147186,3.476731602,0.162247475,0.089815566,0.072431908,17771.33333,8839.666667,8931.666667,9.616522367,4.783369408,4.833152958,0.200344216,0.099653529,0.100690687
10361,86880,12,7240,A,monthly,346,2803.609827,1451.765896,1351.843931,0,0,6.505780347,0.303468208,0,0,0.167630058,60790,0,0,15,233,2796.800578,1445.260116,1351.540462,40,34590,F,59,59,1,1,0,0,103347,0.67,9104,123,1.785,2326.5,56531.84483,500,106369,34357,95132,55836.33333,34357,95132,61625.23529,7.80826586,7.712200737,0.650688822,0.642683395,243.3944444,104463,43673,60790,14.42859116,6.03218232,8.39640884,1.202382597,0.50268186,0.699700737,91216.66667,43664.33333,47552.33333,12.59898711,6.030985267,6.568001842,1.049915592,0.502582106,0.547333487
10364,21924,36,609,A,monthly,297,902.6666667,533.962963,368.7037037,105.4208754,0,3.737373737,0.252525253,0,0,0.151515152,12077,6262,0,15,154,793.2558923,530.2255892,263.030303,26,49083,M,39,39.5,2,0,0,0,157042,0.339,8743,111,2.115,3776.5,34272.15556,1100,60432,34451,49083,38755.16667,29855,49083,36366.05556,56.2761175,63.63738369,1.563225486,1.767705102,129.4107407,26724,14647,12077,43.8817734,24.05090312,19.83087028,1.21893815,0.668080642,0.550857508,27942.66667,14632.33333,13310.33333,45.88286809,24.02681992,21.85604817,1.274524114,0.667411665,0.607112449
10365,260640,36,7240,D,monthly,490,1104.067347,563.8346939,540.2326531,52.95918367,4.053061224,4.444897959,0.214285714,0.010204082,0.002040816,0.159183673,12844,4325,331,15,16,1042.385714,559.3897959,482.9959184,43,11565,F,50,50,1,0,0,0,58400,0.524,8620,100,1.175,1103,31518.20513,-719,88732,-719,11565,4342.375,-719,40933,15606.88,4.35334325,0.599775552,0.120926201,0.016660432,-561.0747222,25144,12300,12844,3.472928177,1.698895028,1.774033149,0.096470227,0.047191529,0.049278699,26661.66667,7986,18675.66667,3.682550645,1.103038674,2.579511971,0.102293073,0.030639963,0.07165311
10404,194280,60,3238,C,monthly,426,1675.105634,873.5093897,801.5962441,50.96244131,2.112676056,5.866197183,0.352112676,0,0,0.265258216,25887,2171,100,30,348,1615.812207,867.6431925,748.1690141,70,30653,M,30,30,1,1,0,0,1204953,1,12541,167,0.315,92392,48180.40708,300,77920,30476,56233,40650,30476,73296,46829.27778,14.879681,12.55404571,0.247994683,0.209234095,256.2904762,50856,24969,25887,15.70599135,7.711241507,7.994749846,0.261766523,0.128520692,0.133245831,59846.66667,28983,30863.66667,18.48260243,8.950895615,9.531706815,0.308043374,0.149181594,0.15886178
10411,123408,24,5142,A,after_transaction,384,980.0546875,500.9088542,479.1458333,47.1875,36.296875,6.953125,1.5625,0,0,0.169270833,14982,3020,2323,100,73,888.0546875,493.9557292,394.0989583,35,8357,M,35,35,1,0,1,0,119895,0.899,10446,90,8.35,4845,28359.36923,700,85627,8357,23339,18168.28571,4686,24349,17127.95652,5.515241002,3.533311107,0.229801708,0.147221296,-176.1634921,32855,17873,14982,6.389537145,3.47588487,2.913652275,0.266230714,0.144828536,0.121402178,34390.33333,17506,16884.33333,6.688123947,3.404511863,3.283612083,0.278671831,0.141854661,0.13681717
10436,54396,36,1511,C,monthly,191,464.0732984,326.8219895,137.2513089,0,0,2.612565445,0.078534031,0,0,0.120418848,8915,0,0,15,144,461.382199,324.2094241,137.1727749,17,36209,M,60,60,1,0,0,0,110643,0.519,8441,115,3.94,2065.5,30293.78261,800,42309,32313,42309,36941.28571,30259,42309,36564.14286,20.04883032,24.44823674,0.556911953,0.679117687,-392.4116402,19055,10140,8915,12.61085374,6.710787558,5.900066181,0.350301493,0.186410765,0.163890727,14896.33333,8458,6438.333333,9.858592544,5.597617472,4.260975072,0.273849793,0.155489374,0.118360419
10439,151560,24,6315,A,monthly,194,2444.309278,1277.108247,1167.201031,52.2371134,0,6.051546392,0.154639175,0,0,0.144329897,63055,10134,0,15,181,2385.865979,1271.056701,1114.809278,19,21323,M,46,46,1,0,1,0,125832,0.483,8512,102,3.81,2175,53976.21429,300,97913,21323,66462,40866.66667,21323,97913,54678.88889,8.547302341,6.471364476,0.356137598,0.269640187,181.2421296,101126,38071,63055,16.01361837,6.028661916,9.984956453,0.667234099,0.251194247,0.416039852,88836.66667,38124.33333,50712.33333,14.067564,6.037107416,8.030456585,0.5861485,0.251546142,0.334602358
10440,60000,60,1000,C,monthly,658,534.656535,280.1504559,254.506079,76.47416413,0,3.071428571,0.387537994,0,0,0.208206687,15825,2960,0,15,83,454.7234043,277.0790274,177.6443769,82,16893,M,53,53,1,0,0,0,226122,0.626,8994,110,4.295,9440,24643.28467,400,39394,16810,32620,22814,16810,32620,23706.21739,24.64328467,22.814,0.410721411,0.380233333,-373.5968254,26957,11132,15825,26.957,11.132,15.825,0.449283333,0.185533333,0.26375,19383,8684.666667,10698.33333,19.383,8.684666667,10.69833333,0.32305,0.144744444,0.178305556
10445,23412,12,1951,C,monthly,603,1673.464345,880.3150912,793.1492537,85.81094527,0,6.650082919,0.373134328,0,0,0.213930348,30649,3234,0,15,281,1580.630182,873.6650083,706.9651741,79,52566,M,44,43,2,1,0,0,226122,0.626,8994,110,4.295,9440,54304.5969,800,88158,52566,77000,62399.58333,46468,88158,62695.62963,27.83423726,31.98338459,2.319519772,2.665282049,437.4831481,54840,24191,30649,28.10866222,12.39928242,15.70937981,2.342388519,1.033273535,1.309114984,59097,28148,30949,30.29062019,14.42747309,15.8631471,2.52421835,1.202289424,1.321928925
10451,482940,60,8049,D,monthly,477,1106.702306,572.6792453,534.0230608,56.24528302,15.88888889,6.538784067,0.34591195,0,0,0.272536688,27976,2439,689,15,170,1027.683438,566.1404612,461.5429769,67,18439,F,23,23,1,0,0,0,1204953,1,12541,167,0.315,92392,26358.8,900,57707,2036,23092,12348.45455,2036,33966,19420.56667,3.2747919,1.534160088,0.054579865,0.025569335,-829.9393939,50202,22226,27976,6.237048081,2.761336812,3.475711268,0.103950801,0.04602228,0.057928521,39987,19917.66667,20069.33333,4.967946329,2.474551704,2.493394625,0.082799105,0.041242528,0.041556577
10478,267600,48,5575,C,weekly,678,2154.632743,1085.845133,1068.787611,0,0,6.737463127,0.486725664,0,0,0.16519174,47530,0,0,30,135,2147.408555,1079.10767,1068.300885,80,11563,F,41,41,1,0,0,0,285387,0.899,10177,81,7.175,9993,62460.42857,200,137674,11563,51457,26278,11563,136453,62666.56667,11.20366432,4.713542601,0.233409673,0.098198804,-312.3308642,68724,21194,47530,12.32717489,3.80161435,8.525560538,0.256816143,0.079200299,0.177615845,151800.6667,62334.66667,89466,27.22881913,11.18110613,16.047713,0.567267065,0.232939711,0.334327354
10493,133800,24,5575,C,monthly,405,2187.82716,1138.511111,1049.316049,190.9777778,0,5.898765432,0.333333333,0,0,0.22962963,69921,8594,0,15,211,1990.617284,1132.612346,858.0049383,62,36127,M,58,58,1,0,0,0,107870,0.58,8754,137,4.055,3836,45733.52688,300,83556,36127,76858,56605.54545,26198,76858,52101.08824,8.203323207,10.15346107,0.341805134,0.423060878,290.8727273,120447,50526,69921,21.60484305,9.062959641,12.54188341,0.900201794,0.377623318,0.522578475,101145.3333,51160.66667,49984.66667,18.14266069,9.176801196,8.965859492,0.755944195,0.382366716,0.373577479
10520,417600,60,6960,C,after_transaction,408,680.002451,411.8651961,268.1372549,0,0,10.67647059,0.245098039,0,0,0.083333333,4600,0,0,100,332,669.0808824,401.1887255,267.8921569,20,58639,M,29,29,1,0,1,0,157042,0.339,8743,111,2.115,3776.5,43196.79412,200,87052,31370,63239,55858.8,27508,63239,43947.33333,6.206435936,8.025689655,0.103440599,0.133761494,-45.63873016,39969,35369,4600,5.742672414,5.081752874,0.66091954,0.095711207,0.084695881,0.011015326,15364.33333,12031,3333.333333,2.207519157,1.728591954,0.478927203,0.036791986,0.028809866,0.00798212
10613,249792,48,5204,C,monthly,284,2285.369718,1265.989437,1019.380282,0,0,8.327464789,0.264084507,0,0,0.158450704,17315,0,0,15,209,2276.778169,1257.661972,1019.116197,31,70039,M,34,34,1,1,0,0,157042,0.339,8743,111,2.115,3776.5,58128.15556,700,94979,38814,70039,53121.8,17279,94979,49188.38889,11.16989922,10.20787855,0.232706234,0.212664137,197.6459259,48749,31434,17315,9.367601845,6.040353574,3.327248271,0.195158372,0.125840699,0.069317672,86091.33333,40969.66667,45121.66667,16.54330003,7.872726108,8.670573917,0.344652084,0.164015127,0.180636957
10630,198240,24,8260,A,monthly,160,754.69375,487.8,266.89375,45.64375,0,2.58125,0,0,0,0.1,16603,7303,0,0,135,706.46875,485.21875,221.25,11,35344,M,43,43,1,0,0,0,118650,0.856,9832,114,3.89,5958,30953.1875,300,51947,32492,51947,41106.75,30387,51947,38053.2,3.747359262,4.976604116,0.156139969,0.207358505,-326.162037,36193,19590,16603,4.381719128,2.371670702,2.010048426,0.18257163,0.098819613,0.083752018,28822.66667,15255,13567.66667,3.489426957,1.8468523,1.642574657,0.14539279,0.076952179,0.068440611
10644,269964,36,7499,C,monthly,341,3254.985337,1724.944282,1530.041056,259.3079179,0,8.53372434,0.307917889,0,0,0.219941349,69498,11053,0,15,260,2986.835777,1716.410557,1270.42522,49,66464,F,20,20,1,0,0,1,93931,0.569,8427,107,1.32,1893.5,61366.97333,400,120647,53159,120647,80011.25,34274,120647,70997.69565,8.183354225,10.66958928,0.227315395,0.29637748,-16.18611111,137246,67748,69498,18.30190692,9.034271236,9.267635685,0.508386303,0.250951979,0.257434325,105811.3333,52762.66667,53048.66667,14.11005912,7.03596035,7.074098769,0.391946087,0.195443343,0.196502744
