account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
5133,57060,12,4755,C,weekly,415,1949.968675,1067.086747,882.8819277,4.824096386,66.00240964,5.910843373,0.506024096,0,0,0.207228916,78241,286,3913,30,157,1872.725301,1061.175904,811.5493976,52,76442,M,56,56,1,1,0,0,228848,0.572,9893,96,4.36,5755
5164,22356,36,621,C,monthly,314,509.0605096,281.9363057,227.1242038,94.99044586,0,3.261146497,0.286624204,0,0,0.171974522,8576,4261,0,15,81,410.522293,278.6751592,131.8471338,31,17214,M,59,59,1,0,0,0,95616,0.514,9307,118,4.115,2828
5180,58764,12,4897,C,monthly,507,621.3944773,365.1065089,256.2879684,0,0,3.467455621,0.029585799,0,0,0.067061144,47838,0,0,15,248,617.8974359,361.6390533,256.2583826,21,55172,F,53,55.5,2,1,0,0,387570,1,9897,140,1.78,18708.5
5181,399120,60,6652,C,monthly,450,1134.48,587.8844444,546.5955556,0,0,4.366666667,0.2,0,0,0.133333333,4715,0,0,15,110,1129.913333,583.5177778,546.3955556,43,18582,F,57,57,1,0,0,0,138032,0.646,8819,99,5.48,4284
5196,79824,12,6652,A,weekly,182,2461.978022,1335.576923,1126.401099,130.3021978,0,4.373626374,0.494505495,0,0,0.17032967,22735,7905,0,30,173,2326.807692,1331.203297,995.6043956,20,38070,M,43,43,1,1,0,0,53921,0.413,8598,123,2.98,1736
5213,320976,48,6687,D,monthly,251,3006.768924,1595.936255,1410.832669,0,0,10.00398406,0.179282869,0,0,0.199203187,48749,0,0,15,336,2996.585657,1585.932271,1410.653386,33,46462,M,63,63,1,1,0,0,1204953,1,12541,167,0.315,92392
5215,14628,12,1219,A,monthly,399,1046.35589,566.914787,479.4411028,0.040100251,7.458646617,4.461152882,0.338345865,0,0,0.255639098,14874,2,372,15,161,1034.057644,562.4536341,471.60401,64,34917,F,50,50,1,1,0,0,157042,0.339,8743,111,2.115,3776.5
5228,173808,24,7242,A,after_transaction,383,3406.644909,1826.603133,1580.041775,0,0,7.973890339,2.088772846,0,0,0.195822454,55404,0,0,100,340,3396.582245,1818.629243,1577.953003,55,94432,F,42,45.5,2,0,0,0,148545,0.535,8909,113,4.78,3525
5256,193968,36,5388,A,after_transaction,197,2495.324873,1452.685279,1042.639594,0,0,7.883248731,0.507614213,0,0,0.147208122,118900,0,0,100,746,2486.93401,1444.80203,1042.13198,20,80780,M,27,27,1,0,0,0,226122,0.626,8994,110,4.295,9440
5263,276300,60,4605,C,monthly,487,586.5379877,321.5790554,264.9589322,89.21971253,0,3.301848049,0.338809035,0,0,0.188911704,8765,3950,0,15,131,493.6776181,318.2772074,175.4004107,55,27578,M,23,23,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
5267,129312,24,5388,D,monthly,684,2786.47076,1445.508772,1340.961988,0,0,5.166666667,0.460526316,0.049707602,0.002923977,0.222222222,59215,0,0,15,151,2780.79386,1440.342105,1340.451754,107,71517,F,26,26,1,0,0,0,149893,0.674,9753,109,4.825,5568
5269,117420,60,1957,C,monthly,213,1391.746479,753.4788732,638.2676056,7.44600939,0,6.211267606,0.211267606,0,0,0.201877934,44168,793,0,15,149,1377.877934,747.2676056,630.6103286,31,24554,M,33,33,1,0,0,0,75685,0.608,8208,155,2.03,1891.5
5270,79608,24,3317,A,monthly,313,2980.258786,1655.853035,1324.405751,0,0,9.162939297,0.287539936,0,0,0.169329073,37215,0,0,15,374,2970.808307,1646.690096,1324.118211,37,103746,M,29,29,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
5283,170832,48,3559,C,monthly,356,2919.997191,1533.205056,1386.792135,189.7275281,0,6.901685393,0.29494382,0,0,0.18258427,58164,9649,0,15,261,2723.073034,1526.303371,1196.769663,40,52140,M,29,29,1,0,0,0,58796,0.519,9045,124,3.35,1862
5305,240528,48,5011,C,monthly,561,2099.188948,1058.878788,1040.31016,0,0,4.859180036,0.347593583,0,0,0.162210339,44695,0,0,15,126,2093.982175,1054.019608,1039.962567,61,10422,M,43,43,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
5313,300660,60,5011,C,monthly,304,2245.427632,1178.5,1066.927632,95.24671053,15.75657895,4.259868421,0.246710526,0,0,0.217105263,24431,5791,958,15,82,2129.917763,1174.240132,955.6776316,42,33919,M,49,49,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
5317,90180,36,2505,C,monthly,138,802.6449275,533.8043478,268.8405797,0,0,3.144927536,0,0,0,0.094202899,15400,0,0,0,152,799.5,530.6594203,268.8405797,9,36566,M,39,39,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
5358,68340,60,1139,C,monthly,617,1670.816856,872.8103728,798.006483,223.4440843,0,5.22528363,0.364667747,0,0,0.184764992,24606,9191,0,15,190,1441.78282,867.5850891,574.197731,65,46157,M,46,46,1,0,0,0,149893,0.674,9753,109,4.825,5568
5362,202848,48,4226,C,weekly,349,1903.765043,1000.312321,903.4527221,147.0028653,0,5.601719198,0.601719198,0,0,0.212034384,18790,6413,0,30,100,1750.558739,994.7106017,755.8481375,48,33802,F,59,62,2,0,0,0,127369,0.512,8369,107,5.29,3271.5
5385,149340,60,2489,C,weekly,321,1008.140187,540.7352025,467.4049844,163.6261682,0,3.364485981,0.560747664,0,0,0.174454829,11284,8754,0,30,92,840.588785,537.3707165,303.2180685,34,23568,M,36,36,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
5395,158184,36,4394,C,monthly,497,1572.889336,815.4346076,757.4547284,0,0,5.963782696,0.452716298,0,0,0.191146881,5415,0,0,15,122,1566.472837,809.4708249,757.0020121,63,28834,M,46,46,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
5422,368880,60,6148,C,monthly,590,3570.325424,1874.745763,1695.579661,22.56271186,38.91525424,7.689830508,0.43220339,0,0,0.308474576,87502,832,1435,15,299,3500.725424,1867.055932,1633.669492,113,105727,M,25,23,2,0,0,0,125832,0.483,8512,102,3.81,2175
5428,174744,24,7281,B,monthly,163,2269.04908,1312.865031,956.1840491,114.1104294,0,5.196319018,0.27607362,0,0,0.196319018,13094,4700,0,15,86,2149.466258,1307.668712,841.797546,20,58141,F,51,51,1,0,0,0,122603,0.8,8991,128,1.655,5235.5
5442,174744,24,7281,B,monthly,452,1925.50885,970.4159292,955.0929204,251.1946903,31.5,3.612831858,0.46460177,0.002212389,0.006637168,0.261061947,11212,8110,1017,15,33,1638.734513,966.8030973,671.9314159,58,6931,F,21,21,1,0,0,1,125236,0.877,9675,100,7.04,5256.5
5445,78696,36,2186,C,monthly,224,772.0044643,467.0133929,304.9910714,9.174107143,8.357142857,4.200892857,0.200892857,0,0,0.183035714,6737,685,624,30,315,750.0714286,462.8125,287.2589286,25,36308,F,28,28,1,0,0,0,226122,0.626,8994,110,4.295,9440
5477,349392,48,7279,C,monthly,657,2787.692542,1442.575342,1345.117199,154.4474886,0,7.753424658,0.388127854,0,0,0.220700152,123357,6342,0,15,321,2625.103501,1434.821918,1190.281583,90,64050,M,45,45,1,1,0,0,161954,0.48,8720,116,4.1,3690
5481,209184,48,4358,A,monthly,391,2511.002558,1312.089514,1198.913043,0,0,5.132992327,0.306905371,0,0,0.173913043,56799,0,0,15,170,2505.56266,1306.956522,1198.606138,48,44255,M,46,46,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
5541,32640,48,680,C,monthly,482,615.5414938,327.2697095,288.2717842,71.06639004,0,3.408713693,0.342323651,0,0,0.221991701,29977,3114,0,15,128,540.7240664,323.8609959,216.8630705,70,18800,M,57,57,1,0,0,0,161854,0.763,9425,125,2.1,3988
5572,140880,60,2348,C,monthly,251,1852.864542,953.8406375,899.0239044,180.3027888,0,8.302788845,0.239043825,0,0,0.171314741,16529,11314,0,15,90,1664.01992,945.5378486,718.4820717,27,13759,M,42,42,1,0,0,0,58796,0.519,9045,124,3.35,1862
5574,44628,12,3719,A,weekly,636,3268.492138,1697.485849,1571.006289,298.8176101,0,5.858490566,0.754716981,0,0,0.229559748,49729,11878,0,30,240,2963.061321,1691.627358,1271.433962,94,80440,M,56,56,1,0,0,0,53921,0.413,8598,123,2.98,1736
5591,221880,60,3698,C,monthly,311,1468.135048,796.6270096,671.5080386,6.231511254,6.655948553,4.807073955,0.241157556,0,0,0.22829582,18757,323,345,15,173,1450.199357,791.8199357,658.3794212,45,38913,F,56,54.5,2,0,0,0,81344,0.553,8899,149,3.635,2737
5593,44376,12,3698,A,monthly,164,3646.121951,2031.109756,1615.012195,147.5365854,0,5.920731707,0.274390244,0,0,0.237804878,108827,6049,0,15,253,3492.390244,2025.189024,1467.20122,27,68242,M,37,37,1,1,0,0,58796,0.519,9045,124,3.35,1862
5602,177504,48,3698,C,after_transaction,536,1550.218284,793.75,756.4682836,0,0,5.126865672,2.985074627,0,0,0.160447761,2900,0,0,100,82,1542.106343,788.6231343,753.483209,53,19981,M,55,55,1,1,0,0,51428,0.527,8402,120,3.54,1049
5622,83016,12,6918,A,monthly,632,4160.226266,2133.436709,2026.789557,180.1993671,0,8.963607595,0.42721519,0,0,0.310126582,41915,6327,0,15,303,3970.636076,2124.473101,1846.162975,139,93620,M,20,20,1,0,0,1,285387,0.899,10177,81,7.175,9993
5628,225420,60,3757,C,monthly,312,891.2564103,497.5544872,393.7019231,0,0,3.358974359,0.240384615,0,0,0.163461538,10915,0,0,15,118,887.6570513,494.1955128,393.4615385,37,32403,F,51,51,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
5632,285600,60,4760,C,weekly,252,2024.503968,1068.194444,956.3095238,0,0,4.765873016,0.714285714,0,0,0.194444444,40567,0,0,30,221,2019.02381,1063.428571,955.5952381,36,28194,F,19,18.5,2,0,0,0,95616,0.514,9307,118,4.115,2828
5650,98592,24,4108,A,after_transaction,183,1535.47541,887.6065574,647.8688525,115.0819672,0,7.142076503,1.092896175,0,0,0.142076503,35130,10530,0,100,288,1412.15847,880.4644809,531.6939891,16,43872,F,36,36,1,0,0,0,92084,0.467,10124,141,0.52,4063
5698,99216,36,2756,C,monthly,443,2461.78781,1265.665914,1196.121896,205.5981941,0,7.176072235,0.270880361,0,0,0.194130926,13535,10120,0,15,182,2248.742664,1258.489842,990.2528217,55,30811,F,48,51.5,2,0,0,0,1204953,1,12541,167,0.315,92392
5700,103680,60,1728,D,monthly,604,703.1672185,376.602649,326.5645695,0,0,3.549668874,0.372516556,0,0,0.180463576,9015,0,0,15,99,699.2450331,373.0529801,326.192053,75,30228,M,28,28,1,0,0,0,95907,0.591,8388,87,2.67,1663
5724,232560,48,4845,C,after_transaction,630,2016.285714,1044.455556,971.8301587,68.36825397,6.69047619,5.661904762,2.53968254,0,0,0.279365079,38454,2692,281,100,221,1933.025397,1038.793651,894.231746,109,45754,F,60,60,1,0,0,0,177686,0.748,10045,135,1.555,6449.5
5735,290700,60,4845,D,monthly,392,3641.487245,1835.502551,1805.984694,0,0,7.604591837,0.459183673,0.025510204,0.00255102,0.255102041,12625,0,0,15,21,3633.397959,1827.897959,1805.5,74,11575,F,40,40,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
5742,232560,48,4845,C,after_transaction,164,2151.231707,1201.359756,949.8719512,0,0,8.182926829,1.829268293,0,0,0.164634146,43579,0,0,100,350,2141.219512,1193.176829,948.0426829,19,41244,F,29,29,1,0,0,0,323870,1,10673,100,5.07,18564.5
5774,31176,24,1299,A,monthly,173,1200.17341,746.4682081,453.7052023,8.167630058,0,5.554913295,0.086705202,0,0,0.132947977,27071,1413,0,15,256,1186.364162,740.9132948,445.4508671,16,50647,M,31,31,1,0,0,0,1204953,1,12541,167,0.315,92392
5794,123600,60,2060,C,monthly,297,1504.875421,778.5387205,726.3367003,0,0,4.545454545,0.353535354,0,0,0.164983165,1715,0,0,15,56,1499.976431,773.993266,725.983165,32,15520,M,32,35,2,0,0,0,285387,0.899,10177,81,7.175,9993
5837,177804,36,4939,C,monthly,423,2893.87234,1501.65721,1392.21513,0,0,6.182033097,0.390070922,0,0,0.215130024,13715,0,0,15,209,2887.300236,1495.475177,1391.825059,67,46297,F,28,28,1,0,0,0,95616,0.514,9307,118,4.115,2828
5891,65184,12,5432,A,monthly,448,2191.4375,1171.602679,1019.834821,0,0,5.522321429,0.334821429,0,0,0.183035714,22515,0,0,15,176,2185.580357,1166.080357,1019.5,58,67995,M,42,42,1,0,1,0,387570,1,9897,140,1.78,18708.5
5912,184620,60,3077,C,monthly,606,1336.009901,700.1980198,635.8118812,243.7128713,0,4.580858086,0.371287129,0,0,0.186468647,25761,9846,0,15,155,1087.344884,695.6171617,391.7277228,64,39023,F,36,36,1,0,0,0,77917,0.535,8390,132,2.545,2101
5927,87216,48,1817,B,monthly,192,694.625,403.8020833,290.8229167,52.60416667,0,6.53125,0.15625,0,0,0.171875,23923,6100,0,15,254,635.3333333,397.2708333,238.0625,17,21579,M,35,35,1,0,0,0,58796,0.519,9045,124,3.35,1862
5944,78720,48,1640,C,monthly,377,1489.700265,832.6710875,657.0291777,99.41644562,0,6.522546419,0.318302387,0,0,0.188328912,23300,4685,0,15,230,1383.442971,826.1485411,557.2944297,43,66220,F,55,55,1,1,0,0,67298,0.438,8561,110,0.945,1078
5952,141240,24,5885,A,monthly,388,2456.262887,1287.242268,1169.020619,62.43298969,85.45360825,8.201030928,0.309278351,0,0,0.262886598,20895,3028,3684,15,191,2299.865979,1279.041237,1020.824742,65,45872,M,37,37,1,1,0,0,102609,0.52,8187,94,5.125,2128.5
5991,61056,48,1272,A,monthly,347,1041.409222,569.0086455,472.4005764,34.20172911,0,4.524495677,0.30259366,0,0,0.18443804,11228,1978,0,15,134,1002.380403,564.4841499,437.8962536,40,33540,F,42,42,1,0,0,0,1204953,1,12541,167,0.315,92392
6030,28248,24,1177,A,monthly,557,1368.951526,714.7504488,654.2010772,0,0,5.732495512,0.377019749,0,0,0.168761221,26855,0,0,15,180,1362.842011,709.0179533,653.8240575,62,33744,F,29,29,1,0,1,0,162580,0.728,9538,111,1.655,5744.5
6034,464520,60,7742,B,weekly,257,3528.544747,1934.256809,1594.287938,0,0,6.813229572,0.817120623,0,0,0.26459144,63296,0,0,60,400,3520.914397,1927.44358,1593.470817,52,101797,F,59,59,1,0,0,0,77963,0.515,8546,126,3.46,2880
6040,11736,24,489,A,monthly,528,1519.647727,785.3731061,734.2746212,64.87689394,123.4753788,5.0625,0.369318182,0,0,0.251893939,28286,2635,5015,15,137,1325.863636,780.3106061,545.5530303,77,26984,M,61,61,1,0,0,0,1204953,1,12541,167,0.315,92392
6051,276660,36,7685,B,monthly,314,646.3757962,354.6878981,291.6878981,69.74522293,0,2.321656051,0.286624204,0,0,0.184713376,17295,2400,0,15,90,574.022293,352.366242,221.656051,35,19783,M,50,50,1,0,0,0,124605,0.46,8772,126,4.79,3006
6061,5148,12,429,C,monthly,446,1345.973094,728.2511211,617.7219731,171.9484305,0,5.704035874,0.302690583,0,0,0.179372197,22436,8521,0,15,202,1168.017937,722.5470852,445.470852,49,49297,F,36,36,1,0,0,0,1204953,1,12541,167,0.315,92392
6062,321360,60,5356,C,monthly,599,2651.357262,1369.016694,1282.340568,283.3522538,0,6.500834725,0.375626043,0,0,0.233722871,30023,10608,0,15,172,2361.128548,1362.51586,998.6126878,90,51924,M,24,24,1,1,0,0,122603,0.8,8991,128,1.655,5235.5
6075,407952,48,8499,D,monthly,478,563.6171548,293.0627615,270.5543933,71.54811715,0,2.0041841,0.345188285,0,0,0.163179916,7515,0,0,15,53,489.7196653,291.0585774,198.6610879,42,10779,F,25,25,1,0,0,0,51428,0.527,8402,120,3.54,1049
6083,360864,48,7518,D,weekly,374,3245.229947,1659.224599,1586.005348,214.973262,0,8.462566845,0.64171123,0,0,0.229946524,78177,8300,0,30,273,3021.152406,1650.762032,1370.390374,52,27383,F,22,22,1,0,0,0,77963,0.515,8546,126,3.46,2880
6097,26208,36,728,C,monthly,129,417.4263566,354.6356589,62.79069767,0,0,2.263565891,0,0,0,0.093023256,6300,0,0,0,139,415.1627907,352.372093,62.79069767,9,37648,F,26,26,1,0,0,0,45714,0.556,8843,113,3.2,853
6118,270648,36,7518,B,weekly,307,3039.156352,1602.641694,1436.514658,111.4006515,0,14.11726384,0.684039088,0,0,0.234527687,94530,0,0,30,726,2912.954397,1588.52443,1324.429967,39,50997,M,62,62,1,0,0,0,1204953,1,12541,167,0.315,92392
6138,67608,24,2817,C,monthly,189,1128.962963,610,518.962963,57.50793651,0,2.71957672,0.079365079,0,0,0.121693122,32784,10869,0,15,127,1068.656085,607.2804233,461.3756614,16,17206,F,36,40,2,0,0,0,387570,1,9897,140,1.78,18708.5
6148,59760,24,2490,A,monthly,312,1435.714744,783.775641,651.9391026,125.7532051,0,4.932692308,0.288461538,0,0,0.173076923,20662,7847,0,15,186,1304.740385,778.8429487,525.8974359,33,41148,M,41,38,2,1,0,0,323870,1,10673,100,5.07,18564.5
6157,247920,48,5165,C,monthly,412,2238.257282,1143.470874,1094.786408,231.1407767,0,6.575242718,0.327669903,0,0,0.201456311,61786,9523,0,15,339,2000.213592,1136.895631,863.3179612,52,20060,F,57,57,1,1,0,0,125236,0.877,9675,100,7.04,5256.5
6158,247920,48,5165,D,monthly,271,170.4501845,129.4907749,40.95940959,0,0,1.557195572,0,0,0,0.055350554,200,0,0,0,132,168.8929889,127.9335793,40.95940959,11,23990,F,42,42,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
6226,398640,60,6644,C,weekly,512,2780.384766,1448.121094,1332.263672,0,0,7.013671875,0.703125,0,0,0.16796875,47730,0,0,30,220,2772.667969,1441.107422,1331.560547,58,59317,F,39,39,1,0,0,0,323870,1,10673,100,5.07,18564.5
6265,87360,24,3640,C,monthly,221,5108.78733,2686.728507,2422.058824,197.4841629,0,8.049773756,0.407239819,0,0,0.312217195,75381,7274,0,15,319,4902.846154,2678.678733,2224.167421,51,58492,M,62,62,1,1,0,0,95616,0.514,9307,118,4.115,2828
6273,87360,24,3640,A,monthly,321,761.2772586,425.9003115,335.376947,0,0,4.937694704,0.093457944,0,0,0.093457944,8115,0,0,15,138,756.2461059,420.9626168,335.2834891,18,29073,M,37,37,1,1,0,0,85852,0.598,8965,104,7.615,2737.5
6289,85632,48,1784,C,monthly,494,2620.953441,1411.62753,1209.325911,0,0,8.261133603,0.303643725,0,0,0.172064777,39215,0,0,15,315,2612.388664,1403.366397,1209.022267,60,99939,F,50,50,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6353,79920,60,1332,C,monthly,443,1652.839729,861.7110609,791.1286682,13.22799097,0,5.598194131,0.338600451,0,0,0.214446953,34845,586,0,15,210,1633.674944,856.1128668,777.5620767,61,31272,M,46,46,1,1,0,0,170449,1,10787,131,2.845,6151
6358,270384,48,5633,C,monthly,437,2469.359268,1300.84897,1168.510297,299.221968,0,5.535469108,0.343249428,0,0,0.199084668,35054,13076,0,15,115,2164.258581,1295.313501,868.9450801,53,57835,M,37,37,1,0,0,0,75232,0.417,8980,111,2.055,2818.5
6363,17508,12,1459,A,monthly,450,774.8555556,440.7888889,334.0666667,0,0,4.744444444,0.333333333,0,0,0.16,11935,0,0,15,160,769.7777778,436.0444444,333.7333333,48,48027,M,53,53,1,0,1,0,323870,1,10673,100,5.07,18564.5
6397,181020,60,3017,C,monthly,551,1227.702359,652.4355717,575.2667877,0,0,4.068965517,0.353901996,0,0,0.168784029,7518,0,0,15,129,1223.279492,648.3666062,574.9128857,63,42526,F,33,32,2,0,0,0,78955,0.59,9060,124,2.07,1686
6400,72408,24,3017,B,after_transaction,126,1444.15873,866.3809524,577.7777778,0,0,5.873015873,0,0,0,0.103174603,14000,0,0,0,210,1438.285714,860.5079365,577.7777778,9,36364,F,41,41,1,0,0,0,51313,0.592,8930,108,3.85,1390
6425,36684,12,3057,A,monthly,631,944.6687797,500.1362916,444.5324881,145.3248811,0,3.838351823,0.380348653,0,0,0.198098257,25155,7200,0,15,124,795.1251981,496.2979398,298.8272583,73,35093,F,21,21,1,0,0,0,51313,0.592,8930,108,3.85,1390
6434,110136,24,4589,A,monthly,553,1328.423146,701.0524412,627.3707052,53.06690778,0,4.336347197,0.162748644,0,0,0.113924051,26006,4891,0,15,156,1270.857143,696.716094,574.1410488,39,40747,F,41,41,1,0,0,0,1204953,1,12541,167,0.315,92392
6440,34572,12,2881,A,monthly,228,2343.842105,1355.390351,988.4517544,0,0,5.763157895,0.263157895,0,0,0.175438596,6515,0,0,15,115,2337.815789,1349.627193,988.1885965,30,83662,F,23,23,1,0,0,0,1204953,1,12541,167,0.315,92392
6453,10944,36,304,C,monthly,659,392.3247344,218.1896813,174.1350531,41.35356601,14.77693475,2.804248862,0.386949924,0,0,0.250379363,2865,1514,541,15,106,333.0030349,215.3854325,117.6176024,91,29035,M,48,48,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
6461,150912,36,4192,C,monthly,333,2044.351351,1087.843844,956.5075075,0,0,5.588588589,0.405405405,0,0,0.201201201,30600,0,0,15,191,2038.357357,1082.255255,956.1021021,48,43737,F,24,26.5,2,1,0,0,102609,0.52,8187,94,5.125,2128.5
6472,43164,12,3597,A,monthly,363,2696.953168,1391.655647,1305.297521,0,0,9.865013774,0.330578512,0,0,0.190082645,54283,0,0,15,230,2686.757576,1381.790634,1304.966942,49,31350,F,23,23,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
6473,76908,12,6409,B,monthly,485,2718.997938,1374.845361,1344.152577,0,0,6.455670103,0.371134021,0,0,0.210309278,37248,0,0,15,210,2712.171134,1368.389691,1343.781443,74,14889,F,53,53,1,0,0,0,107870,0.58,8754,137,4.055,3836
6495,104964,12,8747,C,monthly,644,1293.403727,672.1583851,621.2453416,227.1770186,0,5.040372671,0.372670807,0,0,0.192546584,21641,8606,0,15,161,1060.813665,667.1180124,393.6956522,71,32793,M,33,33,1,0,0,0,77963,0.515,8546,126,3.46,2880
6505,38496,12,3208,C,monthly,390,720.7230769,478.5948718,242.1282051,0,0,5.835897436,0.076923077,0,0,0.092307692,31215,0,0,15,327,714.8102564,472.7589744,242.0512821,21,92238,F,35,35,1,1,0,0,94725,0.634,9920,130,2.535,4567.5
6510,76992,24,3208,C,monthly,139,3732.503597,2055.021583,1677.482014,0,0,7.007194245,0.431654676,0,0,0.251798561,36202,0,0,15,182,3725.064748,2048.014388,1677.05036,26,52479,M,34,34,1,1,0,0,323870,1,10673,100,5.07,18564.5
6555,212400,36,5900,A,weekly,391,2052.207161,1108.230179,943.9769821,0,0,5.680306905,0.690537084,0,0,0.181585678,70130,0,0,30,250,2045.836317,1102.549872,943.286445,50,64221,F,33,33,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6592,390660,60,6511,C,monthly,308,4143,2170.451299,1972.548701,279.3506494,0,6.214285714,0.340909091,0,0,0.262987013,31770,10755,0,15,158,3857.094156,2164.237013,1692.857143,57,60957,F,21,21,1,0,0,1,1204953,1,12541,167,0.315,92392
6609,60156,36,1671,B,monthly,230,3888.913043,2089.482609,1799.430435,67.49565217,0,6.326086957,0.260869565,0,0,0.243478261,122520,3881,0,15,236,3814.830435,2083.156522,1731.673913,41,106113,M,23,23,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
6649,100260,60,1671,C,monthly,684,896.0964912,504.9298246,391.1666667,0,0,4.121345029,0.087719298,0,0,0.090643275,42156,0,0,15,258,891.8874269,500.8084795,391.0789474,42,77814,M,32,32,1,1,0,0,1204953,1,12541,167,0.315,92392
6678,294384,48,6133,C,monthly,553,3383.079566,1734.133816,1648.94575,0,0,7.558770344,0.406871609,0,0,0.233273056,150115,0,0,15,376,3375.113924,1726.575045,1648.538879,96,47114,F,33,33,1,0,0,0,387570,1,9897,140,1.78,18708.5
6686,116496,24,4854,C,monthly,684,2020.823099,1028.149123,992.6739766,0,0,5.415204678,0.372807018,0,0,0.175438596,70236,0,0,15,165,2015.035088,1022.733918,992.3011696,82,24271,M,41,41,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
6688,22968,36,638,C,monthly,120,383.5916667,353.5916667,30,0,0,1.758333333,0,0,0,0.091666667,3600,0,0,0,113,381.8333333,351.8333333,30,8,38831,F,49,49,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
6699,127200,48,2650,C,monthly,473,1191.384778,637,554.384778,154.397463,0,3.77167019,0.317124736,0,0,0.200845666,14422,7303,0,15,142,1032.89852,633.2283298,399.6701903,61,39078,M,34,34,1,0,0,0,88768,0.805,8867,130,1.105,3502
6701,95400,36,2650,A,weekly,268,1818.742537,960.988806,857.7537313,0,0,5.208955224,0.671641791,0,0,0.175373134,10430,0,0,30,135,1812.86194,955.7798507,857.0820896,32,27697,M,28,28,1,0,0,0,75685,0.608,8208,155,2.03,1891.5
6706,64860,60,1081,C,monthly,561,920.684492,508.6666667,412.0178253,49.46167558,20.33868093,5.629233512,0.374331551,0,0,0.235294118,19583,1982,815,15,199,844.8805704,503.0374332,341.8431373,72,54222,F,20,20,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6715,137880,60,2298,D,weekly,486,1103.166667,572.1255144,531.0411523,0,0,3.176954733,0.679012346,0,0,0.183127572,32030,0,0,30,120,1099.3107,568.9485597,530.3621399,63,19967,M,36,36,1,0,0,0,78955,0.59,9060,124,2.07,1686
6738,37908,12,3159,A,monthly,460,1236.743478,668.4913043,568.2521739,0,0,4.873913043,0.326086957,0,0,0.165217391,17515,0,0,15,218,1231.543478,663.6173913,567.926087,52,46114,F,23,23,1,0,0,0,145688,0.407,8544,109,1.53,2812.5
6792,17184,12,1432,A,monthly,310,847.4096774,489.4677419,357.9419355,68.12903226,8.187096774,4.251612903,0.290322581,0,0,0.225806452,4907,3520,423,15,116,766.5516129,485.216129,281.3354839,42,40773,F,55,55,1,0,0,0,1204953,1,12541,167,0.315,92392
6856,124344,36,3454,C,monthly,620,1492.030645,799.5983871,692.4322581,70.11129032,190.9758065,3.424193548,0.411290323,0,0,0.238709677,20031,2557,6965,15,178,1227.108065,796.1741935,430.933871,77,66450,F,20,20,1,0,0,0,161854,0.763,9425,125,2.1,3988
6902,49320,36,1370,C,monthly,425,734.2470588,398.5176471,335.7294118,87.95294118,0,4.025882353,0.317647059,0,0,0.190588235,17580,3738,0,15,123,641.9505882,394.4917647,247.4588235,49,26687,M,33,33,1,0,0,0,110643,0.519,8441,115,3.94,2065.5
6922,139488,24,5812,C,weekly,573,2362.434555,1223.064572,1139.369983,0,0,6.197207679,0.732984293,0,0,0.181500873,29530,0,0,30,299,2355.504363,1216.867365,1138.636998,72,47956,M,30,30,1,0,0,0,75232,0.417,8980,111,2.055,2818.5
6924,194880,48,4060,C,monthly,552,1676.166667,866.1648551,810.0018116,116.2862319,0,5.18115942,0.380434783,0,0,0.204710145,27400,4585,0,15,172,1554.318841,860.9836957,693.3351449,67,31022,M,20,20,1,0,0,1,323870,1,10673,100,5.07,18564.5
